
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   3  91   0   0   3|   0  2731B| 566k 8552k|   0     0 |1885  4346 |0.20 0.28 0.26| 194M 48.7M  192M 2995M
  2   3  92   0   0   3|   0  4779B| 417k 6279k|   0     0 |1362  3649 |0.24 0.29 0.27| 191M 48.7M  192M 2998M
  0   0 100   0   0   0|   0  5461B|1203B  487B|   0     0 |  24    48 |0.22 0.28 0.26| 191M 48.7M  192M 2998M
  7   2  91   0   0   0|   0  4779B|4542B 3752B|   0     0 |  88   229 |0.28 0.29 0.27| 193M 48.7M  192M 2996M
  3   3  91   0   0   3|   0  6144B|8230k  616k|   0     0 |2267  4404 |0.26 0.29 0.27| 194M 48.7M  192M 2995M
  3   3  91   0   0   3|   0  2731B|8125k  607k|   0     0 |2340  3880 |0.24 0.28 0.27| 193M 48.7M  192M 2996M
  2   3  92   0   0   3|   0  2731B|8231k  614k|   0     0 |2214  3807 |0.20 0.27 0.26| 193M 48.7M  192M 2996M
  3   3  91   0   0   3|   0  8192B|8350k  624k|   0     0 |2609  3691 |0.18 0.27 0.26| 193M 48.7M  192M 2995M
  2   3  93   0   0   2|   0  3413B|8254k  617k|   0     0 |2667  3591 |0.25 0.28 0.27| 193M 48.7M  192M 2995M
  2   3  92   0   0   2|   0  7509B|8326k  622k|   0     0 |2613  3625 |0.23 0.28 0.26| 194M 48.7M  192M 2995M
  2   3  92   0   0   2|   0  2731B|8374k  626k|   0     0 |2738  3640 |0.29 0.29 0.27| 193M 48.7M  192M 2996M
  2   4  91   0   0   3|   0  2731B|8450k  632k|   0     0 |2705  3861 |0.25 0.28 0.27| 194M 48.7M  192M 2995M
  3   4  91   0   0   3|   0  4096B|8430k  630k|   0     0 |2287  3964 |0.23 0.27 0.26| 194M 48.8M  192M 2995M
  2   3  92   0   0   3|   0  3413B|8444k  631k|   0     0 |2339  3951 |0.21 0.27 0.26| 193M 48.8M  192M 2996M
  1   1  97   0   0   1|   0  4779B|2806k  210k|   0     0 | 758  1512 |0.19 0.27 0.26| 191M 48.8M  192M 2998M

------------------------------------------------------------------------
#client=28 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   3  92   0   0   2|8827B   53k|   0     0 |   0     0 |1534  2383 |0.18 0.26 0.26| 190M 48.8M  192M 2998M
  0   0 100   0   0   0|   0  2731B|1203B  487B|   0     0 |  22    35 |0.22 0.27 0.26| 191M 48.8M  192M 2998M
 10   4  84   0   0   1|   0  5461B| 363k 5451k|   0     0 |1457  2918 |0.20 0.26 0.26| 193M 48.8M  192M 2995M
  4   5  88   0   0   3|   0  2731B| 837k   12M|   0     0 |3560  5076 |0.19 0.26 0.26| 193M 48.8M  192M 2995M
  3   5  86   0   0   5|   0  6827B| 903k   13M|   0     0 |3208  5921 |0.25 0.27 0.26| 193M 48.8M  192M 2995M
  4   7  84   0   0   5|   0  7509B| 892k   13M|   0     0 |2862  6134 |0.31 0.28 0.27| 194M 48.8M  192M 2995M
  4   6  85   0   0   5|   0  9557B| 880k   13M|   0     0 |3528  5631 |0.26 0.27 0.27| 194M 48.8M  192M 2995M
  4   6  86   0   0   4|   0  4096B| 894k   13M|   0     0 |3807  5395 |0.32 0.29 0.27| 194M 48.8M  192M 2995M
  4   6  86   0   0   4|   0  6827B| 874k   13M|   0     0 |3829  5515 |0.30 0.28 0.27| 194M 48.8M  192M 2995M
  4   6  85   0   0   4|   0  2731B| 884k   13M|   0     0 |3757  5665 |0.35 0.29 0.27| 194M 48.8M  192M 2995M
  4   6  86   0   0   4|   0  2731B| 887k   13M|   0     0 |3328  5661 |0.33 0.29 0.27| 194M 48.8M  192M 2995M
  4   6  87   0   0   3|   0  9557B| 881k   13M|   0     0 |4505  4583 |0.35 0.30 0.27| 194M 48.8M  192M 2995M
  4   6  86   0   0   4|   0  4096B| 778k   11M|   0     0 |2944  5192 |0.41 0.31 0.28| 191M 48.8M  192M 2998M
  0   0 100   0   0   0|   0  8192B|2415B  983B|   0     0 |  22    39 |0.37 0.30 0.28| 190M 48.8M  192M 2998M
  4   1  94   0   0   0|   0  4096B|1809B  936B|   0     0 |  49   135 |0.34 0.30 0.27| 220M 48.8M  192M 2969M
  8   5  84   0   0   3|   0  5461B|9973k  748k|   0     0 |2717  4261 |0.32 0.29 0.27| 193M 48.8M  192M 2995M
  4   5  87   0   0   4|   0    10k|  12M  912k|   0     0 |3791  4462 |0.27 0.28 0.27| 194M 48.8M  192M 2995M
  3   5  88   0   0   4|   0  2731B|  12M  917k|   0     0 |3254  4577 |0.33 0.29 0.27| 193M 48.8M  192M 2995M
  4   5  86   0   0   4|   0  4096B|  12M  912k|   0     0 |3570  4388 |0.30 0.29 0.27| 196M 48.8M  192M 2993M
  4   5  86   0   0   4|   0  2731B|  12M  912k|   0     0 |3374  4850 |0.28 0.28 0.27| 194M 48.8M  192M 2995M
  4   4  88   0   0   4|   0  6827B|  12M  912k|   0     0 |3237  4583 |0.25 0.28 0.27| 194M 48.9M  192M 2995M
  4   4  88   0   0   4|   0  2731B|  12M  912k|   0     0 |3590  4496 |0.36 0.30 0.28| 194M 48.9M  192M 2995M
  4   5  87   0   0   4|   0  2731B|  12M  912k|   0     0 |3248  4624 |0.49 0.33 0.29| 196M 48.9M  192M 2993M
  4   5  86   0   0   4|   0  6827B|  12M  911k|   0     0 |3043  4909 |0.53 0.34 0.29| 194M 48.9M  192M 2995M
  3   5  87   0   0   4|   0  3413B|  12M  913k|   0     0 |2520  5105 |0.49 0.34 0.29| 194M 48.9M  192M 2995M
  2   2  93   0   0   2|   0  3413B|5907k  442k|   0     0 |1106  2533 |0.53 0.35 0.29| 191M 48.9M  192M 2998M

------------------------------------------------------------------------
#client=28 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   3  92   0   0   2|8768B   53k|   0     0 |   0     0 |1541  2394 |0.61 0.37 0.30| 190M 48.9M  192M 2998M
  0   0  99   0   0   0|   0  2731B|2405B  974B|   0     0 |  24    44 |0.56 0.36 0.30| 192M 48.9M  192M 2996M
 10   5  83   0   0   2|   0  5461B| 443k 6651k|   0     0 |2084  3186 |0.60 0.37 0.30| 193M 48.9M  192M 2995M
  4   6  86   0   0   5|   0  7509B| 874k   13M|   0     0 |2854  5955 |0.58 0.38 0.30| 194M 48.9M  192M 2995M
  4   5  87   0   0   3|   0  4096B| 901k   13M|   0     0 |3031  5945 |0.70 0.41 0.31| 194M 48.9M  192M 2995M
  4   6  86   0   0   4|   0  6144B| 901k   13M|   0     0 |3142  5797 |0.64 0.40 0.31| 193M 48.9M  192M 2995M
  3   7  86   0   0   3|   0  2731B| 898k   13M|   0     0 |3747  5191 |0.59 0.39 0.31| 194M 48.9M  192M 2995M
  4   5  87   0   0   4|   0  2731B| 886k   13M|   0     0 |3394  5501 |0.54 0.39 0.31| 194M 48.9M  192M 2995M
  4   6  86   0   0   4|   0  6144B| 886k   13M|   0     0 |3541  5164 |0.61 0.40 0.31| 194M 48.9M  192M 2995M
  4   6  86   0   0   4|   0  7509B| 904k   13M|   0     0 |2899  6011 |0.56 0.40 0.31| 194M 49.0M  192M 2995M
  4   5  87   0   0   4|   0  2731B| 901k   13M|   0     0 |2899  5734 |0.51 0.39 0.31| 194M 49.0M  192M 2995M
  5   7  84   0   0   4|   0  2731B| 903k   13M|   0     0 |2863  5998 |0.47 0.38 0.31| 194M 49.0M  192M 2995M
  3   4  90   0   0   3|   0  2731B| 666k   10M|   0     0 |2228  4330 |0.43 0.38 0.31| 191M 49.0M  192M 2998M
  0   0  99   0   0   0|   0  5461B|2427B  992B|   0     0 |  22    37 |0.37 0.36 0.30| 191M 49.0M  192M 2998M
  8   1  90   0   0   0|   0  4779B|3011B 1591B|   0     0 |  64   211 |0.34 0.36 0.30| 192M 49.0M  192M 2996M
  4   5  87   0   0   4|   0  8875B|  11M  826k|   0     0 |2629  4553 |0.39 0.37 0.30| 193M 49.0M  192M 2995M
  4   5  87   0   0   4|   0  2731B|  12M  912k|   0     0 |2439  4529 |0.52 0.40 0.31| 193M 49.0M  192M 2995M
  4   5  87   0   0   4|   0  2731B|  12M  914k|   0     0 |2671  4356 |0.48 0.39 0.31| 193M 49.0M  192M 2995M
  4   5  88   0   0   3|   0  3413B|  12M  912k|   0     0 |2886  4104 |0.40 0.38 0.31| 194M 49.0M  192M 2995M
  4   6  87   0   0   3|   0  3413B|  12M  914k|   0     0 |3275  4286 |0.37 0.37 0.31| 193M 49.0M  192M 2995M
  4   6  86   0   0   4|   0  8192B|  12M  910k|   0     0 |2470  4254 |0.34 0.36 0.30| 193M 49.0M  192M 2995M
  4   6  87   0   0   3|   0  7509B|  12M  911k|   0     0 |2984  4180 |0.31 0.36 0.30| 194M 49.0M  192M 2995M
  3   6  86   0   0   4|   0  2731B|  12M  913k|   0     0 |2843  4451 |0.45 0.38 0.31| 193M 49.0M  192M 2995M
  4   5  87   0   0   4|   0  2731B|  12M  914k|   0     0 |2241  4907 |0.38 0.37 0.31| 194M 49.0M  192M 2995M
  4   6  87   0   0   3|   0  2731B|  12M  913k|   0     0 |3367  3985 |0.35 0.36 0.30| 194M 49.0M  192M 2995M
  1   2  95   0   0   1|   0  5461B|4495k  336k|   0     0 | 877  1684 |0.32 0.36 0.30| 191M 49.0M  192M 2998M

------------------------------------------------------------------------
#client=32 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   3  92   0   0   2|8710B   52k|   0     0 |   0     0 |1547  2405 |0.29 0.35 0.30| 191M 49.0M  192M 2998M
  0   0  99   0   0   0|   0  5461B|2466B 1008B|   0     0 |  24    42 |0.25 0.34 0.30| 190M 49.0M  192M 2998M
  9   3  87   0   0   2|   0  5461B| 167k 2469k|   0     0 |1023  2036 |0.23 0.33 0.29| 193M 49.1M  192M 2995M
  2   2  95   0   0   2|   0  2731B| 273k 4112k|   0     0 |1522  3006 |0.21 0.33 0.29| 194M 49.1M  192M 2995M
  1   3  95   0   0   1|   0  6827B| 280k 4233k|   0     0 |1582  2916 |0.19 0.32 0.29| 194M 49.1M  192M 2995M
  2   2  95   0   0   2|   0  2731B| 282k 4240k|   0     0 |1600  2965 |0.18 0.32 0.29| 194M 49.1M  192M 2995M
  1   2  95   0   0   1|   0  8192B| 283k 4255k|   0     0 |1659  2916 |0.15 0.31 0.29| 194M 49.1M  192M 2995M
  1   2  95   0   0   2|   0  8192B| 285k 4291k|   0     0 |1655  3094 |0.14 0.30 0.28| 194M 49.1M  192M 2994M
  1   2  96   0   0   1|   0  2731B| 287k 4315k|   0     0 |1594  3080 |0.13 0.30 0.28| 194M 49.1M  192M 2994M
  1   2  95   0   0   1|   0  2731B| 287k 4337k|   0     0 |1587  3094 |0.12 0.29 0.28| 194M 49.1M  192M 2994M
  1   2  95   0   0   2|   0  2731B| 282k 4245k|   0     0 |1540  3010 |0.11 0.29 0.28| 195M 49.1M  192M 2994M
  2   2  95   0   0   2|   0  2731B| 280k 4216k|   0     0 |1458  3026 |0.09 0.28 0.27| 194M 49.1M  192M 2994M
  1   1  96   0   0   1|   0  6827B| 204k 3047k|   0     0 |1119  2201 |0.08 0.27 0.27| 191M 49.1M  197M 2993M
  0   0 100   0   0   0|   0  7509B|1203B  487B|   0     0 |  25    41 |0.08 0.27 0.27| 191M 49.1M  197M 2993M
  3   1  96   0   0   0|   0  2048B|3011B 1424B|   0     0 |  44   132 |0.07 0.26 0.27| 208M 49.1M  197M 2976M
  6   3  89   0   0   2|   0  5461B|3309k  251k|   0     0 |1354  2719 |0.06 0.26 0.27| 196M 49.1M  197M 2988M
  1   2  96   0   0   1|   0  2731B|4287k  321k|   0     0 |1784  2993 |0.13 0.27 0.27| 193M 49.2M  197M 2991M
  1   2  95   0   0   1|   0  2731B|4242k  317k|   0     0 |1434  3225 |0.12 0.26 0.27| 194M 49.2M  197M 2990M
  1   2  95   0   0   2|   0  3413B|4248k  318k|   0     0 |1496  3212 |0.11 0.26 0.27| 194M 49.2M  197M 2990M
  2   2  95   0   0   1|   0  7509B|4179k  313k|   0     0 |1621  3056 |0.10 0.25 0.27| 193M 49.2M  197M 2991M
  2   2  93   1   0   2|   0  8875B|4215k  315k|   0     0 |1442  3176 |0.09 0.25 0.26| 194M 49.2M  197M 2990M
  2   2  95   0   0   1|   0  2731B|4195k  314k|   0     0 |1703  2972 |0.08 0.24 0.26| 194M 49.2M  197M 2990M
  1   2  96   0   0   1|   0  2731B|4215k  315k|   0     0 |1647  2982 |0.07 0.23 0.26| 194M 49.2M  197M 2990M
  2   2  95   0   0   2|   0  2731B|4304k  322k|   0     0 |1577  3148 |0.07 0.23 0.26| 194M 49.2M  197M 2990M
  1   2  94   0   0   2|   0  2731B|4297k  322k|   0     0 |1533  3110 |0.06 0.23 0.26| 194M 49.2M  197M 2990M
  1   1  96   0   0   1|   0    10k|2286k  172k|   0     0 | 882  1746 |0.06 0.22 0.26| 191M 49.2M  197M 2993M

------------------------------------------------------------------------
#client=32 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   3  92   0   0   2|8652B   52k|   0     0 |   0     0 |1545  2405 |0.05 0.21 0.25| 191M 49.2M  197M 2993M
  0   0  99   0   0   0|   0  2731B|2405B  974B|   0     0 |  25    54 |0.04 0.21 0.25| 190M 49.2M  197M 2994M
  9   4  85   0   0   2|   0  5461B| 322k 4827k|   0     0 |1596  2822 |0.12 0.22 0.26| 193M 49.2M  197M 2991M
  3   3  91   1   0   2|   0  2731B| 559k 8471k|   0     0 |2529  3970 |0.10 0.22 0.25| 194M 49.2M  197M 2990M
  2   3  92   0   0   3|   0  8192B| 558k 8434k|   0     0 |2888  3836 |0.09 0.21 0.25| 194M 49.2M  197M 2990M
  3   4  91   0   0   2|   0  6144B| 548k 8280k|   0     0 |2804  3714 |0.08 0.21 0.25| 194M 49.2M  197M 2990M
  2   3  92   0   0   3|   0  2731B| 553k 8358k|   0     0 |2574  3818 |0.08 0.20 0.25| 194M 49.2M  197M 2990M
  3   3  91   0   0   2|   0  4779B| 558k 8437k|   0     0 |2907  3989 |0.15 0.22 0.25| 194M 49.2M  197M 2990M
  3   3  92   0   0   2|   0  6144B| 556k 8426k|   0     0 |2532  3829 |0.13 0.21 0.25| 194M 49.2M  197M 2990M
  2   3  92   0   0   2|   0  2731B| 561k 8472k|   0     0 |2916  3784 |0.20 0.22 0.25| 194M 49.2M  197M 2990M
  2   3  91   0   0   3|   0  7509B| 569k 8600k|   0     0 |2769  4109 |0.18 0.22 0.25| 194M 49.2M  197M 2990M
  2   3  91   0   0   3|   0  2731B| 558k 8428k|   0     0 |2581  3935 |0.25 0.23 0.26| 196M 49.2M  197M 2988M
  2   3  93   0   0   2|   0  2731B| 409k 6167k|   0     0 |2042  2755 |0.23 0.23 0.26| 191M 49.3M  197M 2993M
  0   0  99   0   0   0|   0  3413B|2405B  974B|   0     0 |  23    41 |0.19 0.22 0.25| 191M 49.3M  197M 2993M
  8   2  90   0   0   0|   0  6827B|3011B 1591B|   0     0 |  67   213 |0.26 0.23 0.26| 193M 49.3M  197M 2991M
  3   4  90   0   0   3|   0  4779B|8086k  607k|   0     0 |2603  3899 |0.24 0.23 0.26| 194M 49.3M  197M 2990M
  3   5  90   0   0   3|   0  6827B|8331k  623k|   0     0 |2375  3745 |0.30 0.24 0.26| 194M 49.3M  197M 2990M
  3   3  90   0   0   4|   0  2731B|8351k  624k|   0     0 |2308  3727 |0.27 0.24 0.26| 194M 49.3M  197M 2990M
  2   3  92   0   0   2|   0  3413B|8325k  622k|   0     0 |2078  3862 |0.38 0.26 0.27| 194M 49.3M  197M 2989M
  3   3  91   0   0   3|   0  3413B|8389k  627k|   0     0 |2143  4056 |0.35 0.26 0.27| 194M 49.3M  197M 2990M
  3   4  89   0   0   3|   0  5461B|8601k  643k|   0     0 |2381  4025 |0.32 0.25 0.26| 194M 49.3M  197M 2990M
  3   4  91   0   0   2|   0  2731B|8531k  638k|   0     0 |2511  3716 |0.45 0.28 0.27| 194M 49.3M  197M 2989M
  3   4  91   0   0   2|   0  4779B|8486k  634k|   0     0 |2840  3652 |0.42 0.28 0.27| 194M 49.3M  197M 2989M
  3   3  91   0   0   3|   0  2731B|8451k  631k|   0     0 |2526  3889 |0.51 0.30 0.28| 194M 49.3M  197M 2990M
  3   4  90   0   0   3|   0  2731B|8468k  633k|   0     0 |2179  4222 |0.47 0.30 0.28| 194M 49.3M  197M 2989M
  1   1  97   0   0   1|   0  3413B|2929k  220k|   0     0 |1126  1163 |0.43 0.29 0.28| 191M 49.3M  197M 2992M

------------------------------------------------------------------------
#client=32 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   3  92   0   0   2|8596B   52k|   0     0 |   0     0 |1548  2410 |0.40 0.29 0.27| 191M 49.3M  197M 2993M
  0   0 100   0   0   0|   0  2731B|1225B  505B|   0     0 |  22    35 |0.34 0.28 0.27| 191M 49.3M  197M 2993M
 10   5  82   0   0   2|   0    11k| 540k 8117k|   0     0 |2352  3640 |0.31 0.27 0.27| 194M 49.3M  197M 2990M
  4   6  85   0   0   5|   0  2731B| 958k   14M|   0     0 |2981  6415 |0.29 0.27 0.27| 194M 49.3M  197M 2990M
  4   6  84   0   0   5|   0  4096B| 984k   15M|   0     0 |3147  6712 |0.26 0.26 0.27| 194M 49.3M  197M 2990M
  4   7  84   0   0   4|   0  6144B| 990k   15M|   0     0 |3199  6284 |0.40 0.29 0.28| 194M 49.4M  197M 2990M
  4   6  85   0   0   5|   0  2731B| 977k   14M|   0     0 |3505  5604 |0.34 0.28 0.27| 194M 49.4M  197M 2990M
  4   7  83   0   0   6|   0    11k| 979k   14M|   0     0 |3248  6581 |0.31 0.28 0.27| 194M 49.4M  197M 2989M
  5   6  84   0   0   5|   0  5461B| 981k   15M|   0     0 |3007  6048 |0.37 0.29 0.27| 194M 49.4M  197M 2989M
  4   6  84   0   0   6|   0  2731B|1013k   15M|   0     0 |3406  5742 |0.42 0.30 0.28| 194M 49.4M  197M 2989M
  5   8  83   0   0   4|   0  2731B| 971k   14M|   0     0 |4158  5063 |0.38 0.30 0.28| 195M 49.4M  197M 2989M
  4   7  83   0   0   6|   0  2731B| 999k   15M|   0     0 |3344  6179 |0.32 0.29 0.27| 194M 49.4M  197M 2989M
  3   5  88   0   0   4|   0  5461B| 712k   10M|   0     0 |1901  4653 |0.30 0.28 0.27| 191M 49.4M  197M 2992M
  0   0 100   0   0   0|   0  6827B|2405B  974B|   0     0 |  24    39 |0.27 0.28 0.27| 191M 49.4M  197M 2993M
  7   2  91   0   0   0|   0  3413B|1820B 1122B|   0     0 |  57   187 |0.25 0.27 0.27| 193M 49.4M  197M 2991M
  4   5  87   0   0   4|   0  4779B|  11M  875k|   0     0 |2068  5286 |0.23 0.27 0.27| 194M 49.4M  197M 2990M
  5   5  86   0   0   4|   0  2731B|  12M  912k|   0     0 |2525  4813 |0.28 0.27 0.27| 194M 49.4M  197M 2990M
  4   5  87   0   0   4|   0  3413B|  12M  914k|   0     0 |2739  4474 |0.25 0.27 0.27| 194M 49.4M  197M 2990M
  4   5  86   0   0   4|   0  2731B|  12M  914k|   0     0 |2751  4698 |0.23 0.26 0.27| 194M 49.4M  197M 2990M
  4   6  86   0   0   3|   0  6827B|  12M  912k|   0     0 |2976  4262 |0.29 0.28 0.27| 194M 49.4M  197M 2990M
  4   6  87   0   0   3|   0  5461B|  12M  912k|   0     0 |2822  4502 |0.35 0.29 0.28| 194M 49.4M  197M 2990M
  4   5  87   0   0   4|   0  6827B|  12M  912k|   0     0 |2876  4734 |0.30 0.28 0.27| 194M 49.5M  197M 2989M
  4   5  88   0   0   3|   0  2731B|  12M  912k|   0     0 |3204  3991 |0.43 0.31 0.28| 194M 49.5M  197M 2989M
  5   5  85   0   0   5|   0  2731B|  12M  914k|   0     0 |2924  4479 |0.48 0.32 0.29| 194M 49.5M  197M 2990M
  4   6  87   0   0   4|   0  2731B|  12M  914k|   0     0 |3310  4606 |0.60 0.35 0.29| 194M 49.5M  197M 2989M
  2   2  95   0   0   1|   0  4779B|4227k  317k|   0     0 | 827  1649 |0.79 0.39 0.31| 191M 49.5M  197M 2992M

------------------------------------------------------------------------
#client=32 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   3  92   0   0   2|8540B   51k|   0     0 |   0     0 |1554  2422 |0.75 0.40 0.31| 191M 49.5M  197M 2993M
  0   0 100   0   0   0|   0  4779B|2415B  983B|   0     0 |  26    45 |0.69 0.39 0.31| 191M 49.5M  197M 2993M
 10   5  81   0   0   3|   0  5461B| 533k 8000k|   0     0 |1431  4132 |0.72 0.40 0.31| 194M 49.5M  197M 2990M
  4   7  84   0   0   5|   0  2731B| 985k   15M|   0     0 |2370  6586 |0.66 0.39 0.31| 194M 49.5M  197M 2990M
  5   7  83   0   0   5|   0  6827B|1001k   15M|   0     0 |2549  6957 |0.61 0.39 0.31| 194M 49.5M  197M 2990M
  4   6  86   0   0   4|   0  9557B| 947k   14M|   0     0 |2557  6063 |0.67 0.41 0.32| 194M 49.5M  197M 2989M
  4   6  85   0   0   5|   0  5461B| 960k   14M|   0     0 |2410  6080 |0.69 0.42 0.32| 194M 49.5M  197M 2989M
  5   6  84   0   0   4|   0  6144B| 986k   15M|   0     0 |2714  7101 |0.80 0.44 0.33| 194M 49.5M  197M 2989M
  5   6  84   0   0   5|   0  2731B| 988k   15M|   0     0 |2632  7413 |0.73 0.44 0.33| 194M 49.5M  197M 2989M
  4   7  83   0   0   6|   0  2731B| 994k   15M|   0     0 |2569  7091 |0.68 0.43 0.33| 194M 49.5M  197M 2989M
  5   7  83   0   0   6|   0  6827B|1010k   15M|   0     0 |2829  6991 |0.72 0.45 0.33| 194M 49.5M  197M 2989M
  5   8  81   0   0   6|   0  3413B|1015k   15M|   0     0 |2790  6870 |0.66 0.44 0.33| 194M 49.5M  197M 2989M
  3   5  88   0   0   4|   0  2731B| 715k   11M|   0     0 |1936  5029 |0.61 0.43 0.33| 191M 49.6M  197M 2992M
  0   0  99   0   0   0|   0  6827B|2405B  974B|   0     0 |  26    46 |0.56 0.42 0.33| 191M 49.6M  197M 2992M
  4   1  95   0   0   0|   0  2731B|3011B 1424B|   0     0 |  50   141 |0.51 0.42 0.33| 221M 49.6M  197M 2963M
  7   5  85   0   0   3|   0  5461B|9841k  738k|   0     0 |1995  3946 |0.51 0.42 0.33| 194M 49.6M  197M 2989M
  3   5  88   0   0   4|   0  2731B|  12M  919k|   0     0 |2066  4270 |0.47 0.41 0.33| 194M 49.6M  197M 2989M
  3   5  87   0   0   4|   0  6827B|  12M  912k|   0     0 |2347  4133 |0.43 0.40 0.32| 194M 49.6M  197M 2989M
  4   5  86   0   0   4|   0  3413B|  12M  912k|   0     0 |2376  4464 |0.40 0.40 0.32| 194M 49.6M  197M 2989M
  4   5  87   0   0   3|   0  2731B|  12M  912k|   0     0 |2516  3979 |0.36 0.39 0.32| 197M 49.6M  197M 2987M
  3   5  88   0   0   3|   0  6827B|  12M  914k|   0     0 |2467  4004 |0.46 0.41 0.33| 194M 49.6M  197M 2989M
  4   5  88   0   0   3|   0  2731B|  12M  912k|   0     0 |2475  3918 |0.42 0.40 0.33| 194M 49.6M  197M 2989M
  4   5  87   0   0   4|   0  4779B|  12M  912k|   0     0 |2335  4161 |0.39 0.40 0.32| 194M 49.6M  197M 2989M
  4   5  87   0   0   4|   0  3413B|  12M  914k|   0     0 |2577  3976 |0.36 0.39 0.32| 194M 49.6M  197M 2989M
  4   5  86   0   0   4|   0  2731B|  12M  912k|   0     0 |2391  4168 |0.41 0.40 0.33| 194M 49.6M  197M 2989M
  2   2  94   0   0   2|   0  2731B|5939k  445k|   0     0 | 993  2019 |0.35 0.39 0.32| 191M 49.6M  197M 2992M

------------------------------------------------------------------------
#client=48 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   3  92   0   0   2|8485B   51k|   0     0 |   0     0 |1556  2434 |0.48 0.41 0.33| 191M 49.6M  197M 2993M
  0   0 100   0   0   0|   0  2731B|2405B  985B|   0     0 |  25    46 |0.44 0.41 0.33| 191M 49.6M  197M 2992M
  8   3  87   0   0   1|   0  7509B| 167k 2462k|   0     0 |1217  2010 |0.37 0.39 0.33| 193M 49.6M  197M 2990M
  1   2  96   0   0   1|   0  3413B| 283k 4251k|   0     0 |1801  2994 |0.34 0.39 0.32| 194M 49.6M  197M 2989M
  1   2  95   0   0   1|   0  3413B| 280k 4221k|   0     0 |1649  2953 |0.31 0.38 0.32| 193M 49.7M  197M 2990M
  2   2  94   0   0   2|   0  3413B| 281k 4217k|   0     0 |1594  3018 |0.29 0.37 0.32| 194M 49.7M  197M 2989M
  2   2  95   0   0   1|   0  2731B| 284k 4260k|   0     0 |1748  2941 |0.27 0.37 0.32| 194M 49.7M  197M 2989M
  1   2  95   0   0   2|   0  4779B| 285k 4285k|   0     0 |1587  3174 |0.22 0.35 0.31| 194M 49.7M  197M 2989M
  2   2  95   0   0   1|   0  8192B| 283k 4264k|   0     0 |1692  3069 |0.21 0.35 0.31| 194M 49.7M  197M 2989M
  1   1  96   0   0   1|   0  3413B| 285k 4294k|   0     0 |1660  3066 |0.19 0.34 0.31| 195M 49.7M  197M 2989M
  2   2  94   0   0   2|   0  2731B| 284k 4246k|   0     0 |1537  3184 |0.17 0.34 0.31| 194M 49.7M  197M 2989M
  1   2  96   0   0   1|   0  2731B| 287k 4321k|   0     0 |1600  3114 |0.16 0.33 0.31| 195M 49.7M  197M 2989M
  1   2  95   0   0   1|   0  2731B| 236k 3512k|   0     0 |1405  2693 |0.13 0.32 0.30| 192M 49.7M  197M 2992M
