
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  96   0   0   1|   0  8192B|1701k  128k|   0     0 | 266  3597 |0.21 0.14 0.08| 193M 20.8M  290M 2926M
  1   2  96   0   0   1|   0  2731B|1811k  136k|   0     0 | 289  3822 |0.27 0.16 0.09| 193M 20.8M  290M 2926M
  2   1  96   0   0   1|   0  3413B|1777k  133k|   0     0 | 443  3756 |0.25 0.16 0.09| 193M 20.8M  290M 2926M
  1   1  96   0   0   1|   0  2731B|1759k  132k|   0     0 |  60  3735 |0.23 0.15 0.09| 196M 20.8M  290M 2923M
  1   1  97   0   0   0|   0  4779B| 967k   73k|   0     0 | 408  2117 |0.21 0.15 0.09| 189M 20.8M  290M 2930M
  0   0  99   0   0   0|   0  3413B|2405B  974B|   0     0 |  24    40 |0.18 0.14 0.09| 189M 20.8M  290M 2930M

------------------------------------------------------------------------
#client=4 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  96   1   0   0|  74k  285k|   0     0 |   0     0 | 151   632 |0.16 0.14 0.09| 189M 20.8M  290M 2930M
  0   0  99   0   0   0|   0  2731B|2405B  985B|   0     0 |  26    39 |0.15 0.14 0.08| 189M 20.8M  290M 2930M
  0   0  99   0   0   0|   0  2731B|2405B  974B|   0     0 |  26    54 |0.14 0.14 0.08| 189M 20.8M  290M 2930M
 15   5  79   0   0   0|   0  5461B|  34k  479k|   0     0 | 284   785 |0.12 0.13 0.08| 193M 20.8M  290M 2926M
  3   4  89   0   0   4|   0  8875B| 495k 7477k|   0     0 |1828  8705 |0.11 0.13 0.08| 196M 20.9M  290M 2923M
  4   5  86   0   0   5|   0  3413B| 567k 8569k|   0     0 |2000    10k|0.18 0.14 0.09| 194M 20.9M  290M 2925M
  4   5  86   0   0   5|   0  2731B| 517k 7810k|   0     0 |2804  8771 |0.16 0.14 0.09| 193M 20.9M  290M 2926M
  3   5  88   0   0   3|   0  2731B| 541k 8191k|   0     0 |2273  8793 |0.15 0.14 0.09| 196M 20.9M  290M 2923M
  4   5  86   0   0   5|   0  5461B| 542k 8187k|   0     0 |2078  9173 |0.13 0.13 0.09| 196M 20.9M  290M 2923M
  3   4  89   0   0   4|   0    13k| 524k 7923k|   0     0 |1684  8596 |0.20 0.15 0.09| 194M 20.9M  290M 2925M
  3   3  90   0   0   3|   0  2731B| 502k 7575k|   0     0 |2320  8175 |0.18 0.15 0.09| 193M 20.9M  290M 2925M
  3   3  90   0   0   4|   0  2731B| 502k 7601k|   0     0 |1198  8070 |0.17 0.14 0.09| 193M 20.9M  290M 2926M
  4   4  88   1   0   4|   0  2731B| 525k 7940k|   0     0 |1472  8762 |0.15 0.14 0.09| 196M 20.9M  290M 2923M
  3   3  90   0   0   3|   0  4779B| 478k 7213k|   0     0 |1261  7766 |0.13 0.14 0.09| 189M 20.9M  290M 2930M
  0   0 100   0   0   0|   0    11k|2488B 1026B|   0     0 |  24    44 |0.12 0.13 0.09| 189M 21.0M  290M 2930M
  0   0 100   0   0   0|   0  6144B|2405B  974B|   0     0 |  23    45 |0.11 0.13 0.09| 189M 21.0M  290M 2930M
  2   1  97   0   0   0|   0  2048B|2424B 1395B|   0     0 |  40   146 |0.10 0.13 0.09| 206M 21.0M  290M 2912M
 15   8  75   0   0   2|   0  6144B|5204k  390k|   0     0 |1520  6121 |0.09 0.13 0.09| 195M 21.0M  290M 2924M
  4   4  89   0   0   3|   0  3413B|8129k  608k|   0     0 |2433  8496 |0.08 0.12 0.09| 193M 21.0M  290M 2926M
  3   4  87   0   0   5|   0  4096B|8079k  604k|   0     0 |2669  9195 |0.07 0.12 0.09| 193M 21.0M  290M 2926M
  3   4  89   0   0   3|   0  4096B|7954k  594k|   0     0 |2185  8730 |0.15 0.13 0.09| 195M 21.0M  290M 2924M
  4   4  89   0   0   3|   0  7509B|7847k  587k|   0     0 |2289  8483 |0.13 0.13 0.09| 193M 21.0M  290M 2925M
  5   5  87   0   0   3|   0    12k|8283k  619k|   0     0 |2250  9606 |0.12 0.13 0.09| 193M 21.0M  290M 2925M
  5   6  86   0   0   4|   0  3413B|8215k  614k|   0     0 |2677  9420 |0.26 0.16 0.10| 194M 21.0M  290M 2925M
  4   5  88   0   0   3|   0  3413B|8354k  624k|   0     0 |1968  9046 |0.24 0.16 0.10| 196M 21.0M  290M 2923M
  4   4  89   0   0   3|   0  3413B|8191k  612k|   0     0 |2482  8741 |0.30 0.17 0.10| 194M 21.1M  290M 2925M
  4   4  88   0   0   3|   0  4096B|8020k  599k|   0     0 |2264  8772 |0.27 0.17 0.10| 193M 21.1M  290M 2925M
  2   2  96   0   0   1|   0  8192B|2327k  175k|   0     0 | 647  2642 |0.25 0.16 0.10| 192M 21.1M  290M 2926M
  0   0  99   0   0   0|   0  8875B|1225B  569B|   0     0 |  22    35 |0.21 0.16 0.10| 192M 21.1M  290M 2926M
  0   0  99   0   0   0|   0  2048B|2405B 1038B|   0     0 |  22    37 |0.20 0.16 0.10| 192M 21.1M  290M 2927M
  0   0  99   0   0   0|   0  2048B|2405B  974B|   0     0 |  23    45 |0.18 0.15 0.10| 192M 21.1M  290M 2927M
  0   0 100   0   0   0|   0  2048B|2405B 1038B|   0     0 |  23    42 |0.16 0.15 0.10| 192M 21.1M  290M 2926M
  0   0  99   0   0   0|   0  2731B|2415B  983B|   0     0 |  26    54 |0.15 0.15 0.10| 192M 21.1M  290M 2927M
  0   0 100   0   0   0|   0  4779B|1225B  505B|   0     0 |  21    33 |0.13 0.14 0.09| 192M 21.1M  290M 2927M
  0   0  99   0   0   0|   0  2048B|2486B 1017B|   0     0 |  22    47 |0.12 0.14 0.09| 192M 21.1M  290M 2927M
  0   0  99   0   0   0|   0  2048B|2405B  974B|   0     0 |  23    46 |0.11 0.14 0.09| 192M 21.1M  290M 2927M
  0   0 100   0   0   0|   0  2048B|2405B 1038B|   0     0 |  24    38 |0.10 0.13 0.09| 194M 21.1M  290M 2925M
  0   0  99   1   0   0|   0  2048B|2415B  983B|   0     0 |  23    46 |0.09 0.13 0.09| 194M 21.2M  290M 2925M
