
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  99   0   0   0|   0  2048B| 885k  885k|   0     0 |1601  4601 |0.24 0.16 0.07| 287M 19.4M  152M 13.2G
  0   0  99   0   0   0|   0  2048B| 822k  822k|   0     0 |1329  4254 |0.20 0.16 0.07| 287M 19.4M  152M 13.2G
  0   1  99   0   0   0|   0  2048B| 935k  935k|   0     0 |1292  4841 |0.18 0.15 0.07| 289M 19.4M  152M 13.2G
  0   1  99   0   0   0|   0  5461B|1018k 1017k|   0     0 |1440  5254 |0.17 0.15 0.07| 290M 19.4M  152M 13.2G
  0   1  99   0   0   0|   0  3413B| 988k  988k|   0     0 |1393  5107 |0.16 0.15 0.07| 300M 19.4M  152M 13.2G
  0   1  99   0   0   0|   0  2048B|1020k 1020k|   0     0 |1441  5274 |0.14 0.15 0.07| 300M 19.4M  152M 13.2G
  0   1  99   0   0   0|   0  2048B|1016k 1016k|   0     0 |1417  5239 |0.13 0.14 0.06| 302M 19.4M  152M 13.2G
  0   1  99   0   0   0|   0  2048B|1012k 1012k|   0     0 |1384  5201 |0.18 0.15 0.07| 302M 19.5M  152M 13.2G
  0   1  99   0   0   0|   0  4779B| 941k  940k|   0     0 |1209  4835 |0.17 0.15 0.07| 304M 19.5M  152M 13.2G
  6   1  93   0   0   0|   0    29k|2269B 2221B|   0     0 | 270   818 |0.24 0.17 0.07| 220M 19.5M  152M 13.3G

------------------------------------------------------------------------
#client=1 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  0   0 100   0   0   0|  45k 1317B|   0     0 |   0     0 |  82   218 |0.28 0.18 0.08| 275M 19.5M  152M 13.2G
  0   0  99   0   0   0|   0  2731B|2602B 1226B|   0     0 |  56   176 |0.26 0.17 0.08| 285M 19.5M  152M 13.2G
  1   0  98   0   0   0|   0  2731B| 384B  368B|   0     0 |  71   226 |0.29 0.18 0.08| 277M 19.5M  152M 13.2G
  1   1  98   0   0   0|   0  2048B| 643k  645k|   0     0 |1483  3548 |0.27 0.18 0.08| 295M 19.5M  152M 13.2G
  1   1  98   0   0   0|   0  2048B| 850k  850k|   0     0 |1329  4545 |0.25 0.18 0.08| 298M 19.5M  152M 13.2G
  0   1  99   0   0   0|   0  5461B| 853k  852k|   0     0 |1248  4539 |0.23 0.17 0.08| 300M 19.5M  152M 13.2G
  1   1  99   0   0   0|   0    13k| 960k  960k|   0     0 |1401  5193 |0.21 0.17 0.08| 319M 19.5M  152M 13.2G
  0   1  99   0   0   0|   0  2048B|1073k 1073k|   0     0 |1521  5700 |0.18 0.17 0.08| 319M 19.5M  152M 13.2G
  0   1  99   0   0   0|   0  2048B|1081k 1081k|   0     0 |1536  5667 |0.16 0.16 0.08| 319M 19.6M  152M 13.2G
  0   1  99   0   0   0|   0  2048B|1118k 1118k|   0     0 |1567  5816 |0.15 0.16 0.08| 319M 19.6M  152M 13.2G
  0   1  99   0   0   0|   0  5461B|1074k 1073k|   0     0 |1766  5619 |0.14 0.16 0.08| 318M 19.6M  152M 13.2G
  0   1  99   0   0   0|   0  2048B|1107k 1107k|   0     0 |1563  5763 |0.12 0.15 0.08| 318M 19.6M  152M 13.2G
  0   1  99   0   0   0|   0  4096B|1124k 1124k|   0     0 |1532  5860 |0.10 0.15 0.08| 324M 19.6M  152M 13.2G
  0   0 100   0   0   0|   0  2048B| 176k  176k|   0     0 | 257   977 |0.10 0.14 0.08| 324M 19.6M  152M 13.2G
  6   1  93   0   0   0|   0    51k|3927B 2831B|   0     0 | 263   702 |0.33 0.19 0.09| 259M 19.6M  152M 13.3G
  6   1  93   0   0   0|   0  6144B|2320B 2306B|   0     0 | 220   607 |0.38 0.21 0.10| 221M 19.6M  152M 13.3G
  5   1  94   0   0   0|   0  8192B|1513B 1752B|   0     0 | 365   929 |0.51 0.24 0.11| 276M 19.6M  152M 13.2G
  1   0  99   0   0   0|   0  2048B| 294k  294k|   0     0 | 684  1731 |0.51 0.25 0.11| 293M 19.6M  152M 13.2G
  1   1  98   0   0   0|   0    10k| 867k  867k|   0     0 |2117  4539 |0.47 0.24 0.11| 297M 19.6M  152M 13.2G
  0   1  99   0   0   0|   0  9557B| 943k  943k|   0     0 |1540  5049 |0.43 0.24 0.11| 298M 19.6M  152M 13.2G
  0   0  99   0   0   0|   0  2048B| 929k  929k|   0     0 |1476  5001 |0.40 0.23 0.11| 300M 19.6M  152M 13.2G
  0   1  99   0   0   0|   0    53k| 767k  768k|   0     0 |1208  4144 |0.37 0.23 0.11| 300M 19.7M  152M 13.2G
  0   0  99   0   0   0|   0  2048B| 766k  765k|   0     0 |1199  4135 |0.31 0.22 0.11| 302M 19.7M  152M 13.2G
  0   0  99   0   0   0|   0  2048B| 856k  857k|   0     0 |1329  4610 |0.29 0.22 0.11| 302M 19.7M  152M 13.2G
  0   0  99   0   0   0|   0  8192B| 903k  903k|   0     0 |1374  4874 |0.26 0.21 0.10| 304M 19.7M  152M 13.2G
  0   1  99   0   0   0|   0  2048B|1015k 1015k|   0     0 |1531  5453 |0.24 0.21 0.10| 304M 19.7M  152M 13.2G
  0   1  99   0   0   0|   0  4779B|1086k 1086k|   0     0 |1613  5843 |0.22 0.20 0.10| 306M 19.7M  152M 13.2G
  1   0  98   0   0   0|   0  2731B| 717k  715k|   0     0 |1110  3985 |0.27 0.21 0.11| 336M 19.7M  152M 13.2G
  5   1  94   0   0   0|   0    45k|1357B 1613B|   0     0 | 247   665 |0.33 0.23 0.11| 220M 19.7M  152M 13.3G
  5   1  94   0   0   0|   0  6144B|2374B 1820B|   0     0 | 181   507 |0.30 0.22 0.11| 301M 19.7M  153M 13.2G

------------------------------------------------------------------------
#client=1 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  0   0  99   0   0   0|  43k 1658B|   0     0 |   0     0 | 124   362 |0.36 0.24 0.12| 280M 19.7M  152M 13.2G
  0   0 100   0   0   0|   0  2048B|2585B 1215B|   0     0 |  41   137 |0.33 0.23 0.11| 280M 19.7M  152M 13.2G
  2   0  97   0   0   0|   0  2731B| 253B  339B|   0     0 |  88   270 |0.35 0.24 0.12| 281M 19.7M  152M 13.2G
  1   1  98   0   0   0|   0  6827B| 587k  605k|   0     0 |1331  3390 |0.32 0.24 0.12| 322M 19.7M  152M 13.2G
  1   1  98   0   0   0|   0  2048B| 951k  980k|   0     0 |1927  5146 |0.30 0.23 0.12| 324M 19.8M  152M 13.2G
  0   0  99   0   0   0|   0    47k|1002k 1029k|   0     0 |1813  5221 |0.27 0.23 0.12| 322M 19.8M  152M 13.2G
  0   1  99   0   0   0|   0    12k| 998k 1027k|   0     0 |1777  5212 |0.25 0.22 0.11| 322M 19.8M  152M 13.2G
  0   1  99   0   0   0|   0  2048B| 996k 1024k|   0     0 |1775  5186 |0.29 0.23 0.12| 322M 19.8M  152M 13.2G
  0   0  99   0   0   0|   0  2048B|1006k 1031k|   0     0 |1781  5246 |0.27 0.23 0.12| 322M 19.8M  152M 13.2G
  1   1  99   0   0   0|   0  2048B|1097k 1104k|   0     0 |2045  5913 |0.25 0.23 0.12| 331M 19.8M  152M 13.2G
  0   0  99   0   0   0|   0  5461B| 945k  984k|   0     0 |1869  5300 |0.23 0.22 0.12| 331M 19.8M  152M 13.2G
  0   0  99   0   0   0|   0  2048B| 901k  947k|   0     0 |1576  4708 |0.29 0.24 0.12| 331M 19.8M  152M 13.2G
  0   0  99   0   0   0|   0  4096B| 898k  944k|   0     0 |1586  4687 |0.24 0.23 0.12| 331M 19.8M  152M 13.2G
  5   1  93   0   0   0|   0    79k| 339k  354k|   0     0 | 817  2338 |0.30 0.24 0.12| 351M 19.8M  153M 13.2G
  3   1  96   0   0   0|   0  8875B|4527B 3491B|   0     0 | 165   457 |0.36 0.25 0.13| 221M 19.8M  153M 13.3G
  9   2  90   0   0   0|   0  8875B|1930B 2726B|   0     0 | 492  1226 |0.49 0.28 0.14| 282M 19.8M  153M 13.2G
  0   0 100   0   0   0|   0  2731B|  60B  108B|   0     0 |  33   136 |0.45 0.28 0.14| 282M 19.8M  153M 13.2G
  2   1  98   0   0   0|   0  2048B| 907k  928k|   0     0 |2490  5068 |0.46 0.29 0.14| 323M 19.9M  153M 13.2G
  1   1  99   0   0   0|   0    10k|1000k 1014k|   0     0 |2103  5662 |0.43 0.28 0.14| 323M 19.9M  153M 13.2G
  0   0  99   0   0   0|   0  6827B| 944k  975k|   0     0 |1548  5377 |0.39 0.28 0.14| 323M 19.9M  153M 13.2G
  0   1  99   0   0   0| 683B   79k| 980k 1003k|   0     0 |1557  5587 |0.44 0.29 0.14| 323M 19.9M  153M 13.2G
  0   0  99   0   0   0|   0    11k| 959k  985k|   0     0 |1596  5469 |0.40 0.28 0.14| 323M 19.9M  153M 13.2G
  0   1  99   0   0   0|   0  2048B| 965k  992k|   0     0 |1550  5497 |0.34 0.27 0.14| 323M 19.9M  153M 13.2G
  0   0  99   0   0   0|   0  2048B| 967k  992k|   0     0 |1535  5495 |0.39 0.29 0.15| 323M 19.9M  153M 13.2G
  0   1  99   0   0   0|   0  6827B|1028k 1045k|   0     0 |1619  5800 |0.36 0.28 0.15| 323M 19.9M  153M 13.2G
  0   0  99   0   0   0|   0  2048B|1064k 1075k|   0     0 |1680  5992 |0.33 0.28 0.14| 323M 19.9M  153M 13.2G
  0   0  99   0   0   0|   0  4779B|1047k 1058k|   0     0 |1648  5908 |0.31 0.27 0.14| 323M 19.9M  153M 13.2G
  7   1  92   0   0   0|   0    79k|  62k   64k|   0     0 | 350  1069 |0.41 0.29 0.15| 220M 19.9M  153M 13.3G
  5   1  94   0   0   0|   0  6144B|2313B 1809B|   0     0 | 162   499 |0.38 0.29 0.15| 302M 19.9M  154M 13.2G

------------------------------------------------------------------------
#client=1 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  0   0  99   0   0   0|  42k 2281B|   0     0 |   0     0 | 170   502 |0.35 0.28 0.15| 293M 20.0M  153M 13.2G
  0   0 100   0   0   0|   0  2048B|2516B 1279B|   0     0 |  30    99 |0.32 0.28 0.15| 293M 20.0M  153M 13.2G
  2   0  98   0   0   0|   0  2731B| 498B  509B|   0     0 |  96   315 |0.35 0.29 0.15| 294M 20.0M  153M 13.2G
  1   1  98   0   0   0|   0  2048B| 510k  537k|   0     0 |1216  2925 |0.32 0.28 0.15| 343M 20.0M  153M 13.2G
  2   1  98   0   0   0|   0  2048B| 963k 1016k|   0     0 |2279  5691 |0.29 0.28 0.15| 347M 20.0M  153M 13.2G
  0   0  99   0   0   0|   0  5461B| 988k 1043k|   0     0 |2240  5721 |0.27 0.27 0.15| 346M 20.0M  153M 13.2G
  0   0  99   0   0   0|   0    12k| 914k  963k|   0     0 |1691  4787 |0.33 0.28 0.16| 346M 20.0M  153M 13.2G
  0   0  99   0   0   0|   0  2048B| 892k  941k|   0     0 |1637  4683 |0.28 0.27 0.15| 346M 20.0M  153M 13.2G
  0   1  99   0   0   0|   0  2048B| 915k  966k|   0     0 |1684  4799 |0.25 0.27 0.15| 346M 20.0M  153M 13.2G
  0   0  99   0   0   0|   0  2048B| 956k 1008k|   0     0 |1751  5013 |0.23 0.27 0.15| 346M 20.0M  153M 13.2G
  0   0  99   0   0   0|   0  5461B| 915k  964k|   0     0 |1660  4802 |0.21 0.26 0.15| 348M 20.0M  153M 13.2G
  0   1  99   0   0   0|   0  5461B|1010k 1066k|   0     0 |1849  5293 |0.20 0.26 0.15| 347M 20.0M  153M 13.2G
  0   1  99   0   0   0|   0  4779B| 985k 1039k|   0     0 |1775  5162 |0.17 0.25 0.15| 347M 20.0M  153M 13.2G
  5   1  94   0   0   0|   0  2731B| 386k  407k|   0     0 | 876  2477 |0.15 0.24 0.15| 381M 20.1M  154M 13.1G
  5   1  94   0   0   0|   0   157k|5426B 4380B|   0     0 | 220   651 |0.14 0.24 0.15| 234M 20.1M  155M 13.3G
  9   1  90   0   0   0|   0   172k|2221B 4376B|   0     0 | 483  1182 |0.21 0.25 0.15| 294M 20.1M  154M 13.2G
  0   0 100   0   0   0|   0    17k|   0     0 |   0     0 |  26    80 |0.19 0.25 0.15| 293M 20.1M  154M 13.2G
  2   1  97   0   0   0|   0  6144B| 844k  889k|   0     0 |2184  4633 |0.18 0.24 0.15| 344M 20.1M  154M 13.2G
  1   0  99   0   0   0|   0  6144B|1005k 1059k|   0     0 |1800  5274 |0.22 0.25 0.15| 341M 20.1M  154M 13.2G
  0   0  99   0   0   0|   0  4096B| 905k  954k|   0     0 |1576  4741 |0.21 0.25 0.15| 341M 20.1M  154M 13.2G
  0   0  99   0   0   0|   0  4096B| 894k  943k|   0     0 |1557  4678 |0.27 0.26 0.16| 341M 20.1M  154M 13.2G
  0   1  99   0   0   0|   0  4096B| 827k  873k|   0     0 |1436  4332 |0.25 0.25 0.16| 341M 20.1M  154M 13.2G
  0   1  99   0   0   0|   0  5461B| 778k  821k|   0     0 |1344  4090 |0.23 0.25 0.16| 342M 20.1M  154M 13.2G
  0   1  99   0   0   0|   0  4096B| 967k 1018k|   0     0 |1684  5054 |0.19 0.24 0.15| 342M 20.1M  154M 13.2G
  0   1  99   0   0   0|   0  4779B| 969k 1022k|   0     0 |1664  5066 |0.18 0.24 0.15| 342M 20.1M  154M 13.2G
  0   1  99   0   0   0|   0  4096B| 971k 1024k|   0     0 |1668  5074 |0.16 0.23 0.15| 342M 20.1M  154M 13.2G
  0   1  99   0   0   0|   0  4779B| 961k 1013k|   0     0 |1651  5018 |0.15 0.23 0.15| 342M 20.2M  154M 13.2G
  8   1  91   0   0   0|   0   141k|  69k   72k|   0     0 | 402  1107 |0.14 0.22 0.15| 221M 20.2M  155M 13.3G
  6   1  93   0   0   0|   0  8875B|2365B 2226B|   0     0 | 205   554 |0.35 0.27 0.16| 223M 20.2M  156M 13.3G

------------------------------------------------------------------------
#client=4 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  0   0  99   0   0   0|  40k 3213B|   0     0 |   0     0 | 213   620 |0.40 0.28 0.17| 273M 20.2M  155M 13.2G
  0   0 100   0   0   0|   0  3413B| 394B  347B|   0     0 |  23    91 |0.37 0.27 0.17| 273M 20.2M  155M 13.2G
  2   0  98   0   0   0|   0  3413B|2494B 1246B|   0     0 | 101   313 |0.31 0.26 0.17| 274M 20.2M  155M 13.2G
  3   1  96   0   0   0|   0  2731B|2521k 2520k|   0     0 |5234    11k|0.29 0.26 0.17| 300M 20.2M  155M 13.2G
  1   2  96   0   0   0|   0  2048B|4879k 4880k|   0     0 |9687    22k|0.26 0.26 0.16| 319M 20.2M  155M 13.2G
  1   2  97   0   0   0|   0  6144B|4546k 4546k|   0     0 |8895    20k|0.24 0.25 0.16| 323M 20.2M  155M 13.2G
  1   2  97   0   0   0|   0    14k|4493k 4492k|   0     0 |8930    19k|0.30 0.26 0.17| 324M 20.2M  155M 13.2G
  1   2  97   0   0   0|   0  2048B|4407k 4406k|   0     0 |8491    19k|0.26 0.26 0.17| 324M 20.2M  155M 13.2G
  1   2  97   0   0   0|   0  2048B|4505k 4505k|   0     0 |8270    20k|0.24 0.25 0.17| 324M 20.2M  155M 13.2G
  1   2  97   0   0   0|   0  2048B|4227k 4228k|   0     0 |8223    18k|0.22 0.25 0.16| 324M 20.3M  155M 13.2G
  1   1  98   0   0   0|   0  6144B|4147k 4145k|   0     0 |8218    17k|0.20 0.24 0.16| 324M 20.3M  155M 13.2G
  1   2  97   0   0   0|   0    15k|4348k 4348k|   0     0 |8819    19k|0.18 0.24 0.16| 323M 20.3M  155M 13.2G
  1   2  97   0   0   0| 683B 6144B|4473k 4473k|   0     0 |8776    19k|0.15 0.23 0.16| 323M 20.3M  155M 13.2G
  5   1  94   0   0   0|   0    29k|1517k 1518k|   0     0 |3243  7000 |0.22 0.24 0.17| 229M 20.3M  155M 13.3G
  6   1  93   0   0   0|   0    10k|4318B 2759B|   0     0 | 200   568 |0.28 0.26 0.17| 303M 20.3M  155M 13.2G
  6   1  93   0   0   0|   0  8875B|1398B 1758B|   0     0 | 380   989 |0.26 0.25 0.17| 274M 20.3M  155M 13.2G
  1   1  98   0   0   0|   0  4779B|1038k 1038k|   0     0 |2245  4784 |0.24 0.25 0.17| 288M 20.3M  155M 13.2G
  2   2  96   0   0   0|   0  4779B|4491k 4491k|   0     0 |8404    19k|0.59 0.32 0.19| 301M 20.3M  155M 13.2G
  1   2  96   0   0   0|   0    13k|4487k 4487k|   0     0 |8347    19k|0.54 0.32 0.19| 317M 20.3M  155M 13.2G
  1   2  97   0   0   0|   0  2048B|4504k 4503k|   0     0 |8669    19k|0.49 0.31 0.19| 316M 20.3M  155M 13.2G
  1   2  97   0   0   0|   0    37k|4374k 4374k|   0     0 |7199    19k|0.45 0.31 0.19| 316M 20.4M  155M 13.2G
  1   2  97   0   0   0|   0  2731B|4649k 4650k|   0     0 |8036    20k|0.42 0.30 0.19| 317M 20.4M  155M 13.2G
  1   2  97   0   0   0|   0  2048B|4727k 4727k|   0     0 |8480    20k|0.73 0.37 0.21| 321M 20.4M  155M 13.2G
  1   2  97   0   0   0|   0  2731B|4451k 4450k|   0     0 |8287    19k|0.67 0.37 0.21| 321M 20.4M  155M 13.2G
  1   2  97   0   0   0|   0  5461B|4553k 4553k|   0     0 |7882    19k|0.62 0.36 0.21| 335M 20.4M  155M 13.2G
  1   2  97   0   0   0|   0  6144B|4491k 4490k|   0     0 |7888    19k|0.57 0.35 0.21| 335M 20.4M  155M 13.2G
  0   1  98   0   0   0|   0  2731B|3210k 3210k|   0     0 |5471    14k|0.52 0.35 0.21| 343M 20.4M  155M 13.2G
  0   0 100   0   0   0|   0  2048B|2009B 1045B|   0     0 |  23    82 |0.44 0.33 0.20| 344M 20.4M  155M 13.2G
  0   0 100   0   0   0|   0  2048B|   0   134B|   0     0 |  19    78 |0.41 0.33 0.20| 344M 20.4M  155M 13.2G
  0   0 100   0   0   0|   0  2048B|  20B    9B|   0     0 |  19    71 |0.37 0.32 0.20| 344M 20.4M  155M 13.2G
  0   0 100   0   0   0|   0  7509B|   0   134B|   0     0 |  20    78 |0.34 0.32 0.20| 344M 20.4M  155M 13.2G
  0   0 100   0   0   0|   0  2731B|2009B  777B|   0     0 |  23    82 |0.31 0.31 0.20| 344M 20.4M  155M 13.2G
  0   0 100   0   0   0|   0  2048B|   0     0 |   0     0 |  19    69 |0.35 0.32 0.20| 344M 20.4M  155M 13.2G
  0   0 100   0   0   0|   0  2048B|   0     0 |   0     0 |  19    79 |0.32 0.31 0.20| 344M 20.5M  155M 13.2G
  0   0 100   0   0   0|   0  2048B|   0     0 |   0     0 |  19    70 |0.29 0.31 0.20| 344M 20.5M  155M 13.2G
  0   0 100   0   0   0|   0  4779B|   0   134B|   0     0 |  20    78 |0.27 0.30 0.20| 344M 20.5M  155M 13.2G
  0   0 100   0   0   0|   0  4096B|2070B  811B|   0     0 |  25    85 |0.25 0.30 0.20| 344M 20.5M  155M 13.2G
  0   0 100   0   0   0|   0  2048B|   0     0 |   0     0 |  19    71 |0.21 0.29 0.19| 344M 20.5M  155M 13.2G
  0   0 100   0   0   0|   0  2048B|   0     0 |   0     0 |  20    76 |0.19 0.28 0.19| 344M 20.5M  155M 13.2G
  4   1  95   0   0   0|   0    43k|1667B 1446B|   0     0 | 212   586 |0.26 0.29 0.20| 220M 20.5M  155M 13.3G
  2   0  98   0   0   0|   0    11k|3099B 1752B|   0     0 | 122   317 |0.32 0.31 0.20| 222M 20.5M  155M 13.3G

------------------------------------------------------------------------
#client=4 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  0   0  99   0   0   0|  38k 3425B|   0     0 |   0     0 | 413  1074 |0.43 0.33 0.21| 278M 20.5M  155M 13.2G
  0   0 100   0   0   0|   0  2731B| 348B  311B|   0     0 |  24    92 |0.51 0.35 0.22| 279M 20.5M  155M 13.2G
  2   0  98   0   0   0|   0  2731B|2517B 1266B|   0     0 | 105   308 |0.47 0.34 0.21| 280M 20.5M  155M 13.2G
  2   2  96   0   0   0|   0  6144B|2197k 2197k|   0     0 |4322  9785 |0.51 0.36 0.22| 305M 20.5M  155M 13.2G
  2   2  96   0   0   0|   0    55k|4073k 4074k|   0     0 |8257    17k|0.47 0.35 0.22| 323M 20.6M  155M 13.2G
  1   2  97   0   0   0|   0    13k|4251k 4251k|   0     0 |8696    18k|0.43 0.34 0.22| 326M 20.6M  155M 13.2G
  1   2  97   0   0   0|   0  2731B|3981k 3979k|   0     0 |8201    17k|0.37 0.33 0.21| 326M 20.6M  155M 13.2G
  1   2  97   0   0   0|   0  2731B|4028k 4028k|   0     0 |8231    17k|0.42 0.34 0.22| 327M 20.6M  155M 13.2G
  1   2  97   0   0   0|   0  2048B|4196k 4196k|   0     0 |8945    19k|0.38 0.34 0.22| 327M 20.6M  155M 13.2G
  1   2  97   0   0   0|   0  2048B|4140k 4140k|   0     0 |9376    18k|0.35 0.33 0.21| 327M 20.6M  155M 13.2G
  1   2  97   0   0   0|   0    10k|3981k 3981k|   0     0 |8570    18k|0.32 0.33 0.21| 327M 20.6M  155M 13.2G
  1   2  97   0   0   0|   0  2731B|3999k 3998k|   0     0 |8219    18k|0.27 0.31 0.21| 327M 20.6M  155M 13.2G
  1   2  97   0   0   0|   0  2048B|4201k 4201k|   0     0 |8621    19k|0.25 0.31 0.21| 327M 20.6M  155M 13.2G
  4   1  95   0   0   0|   0  2731B|1552k 1553k|   0     0 |3487  7127 |0.23 0.30 0.21| 334M 20.6M  155M 13.2G
  5   1  94   0   0   0|   0    53k|2332B 2384B|   0     0 | 185   512 |0.21 0.30 0.21| 222M 20.6M  156M 13.3G
  9   2  90   0   0   0|   0  9557B|3804B 3018B|   0     0 | 513  1194 |0.36 0.33 0.22| 281M 20.6M  156M 13.2G
  0   0 100   0   0   0|   0    10k| 222B  151B|   0     0 |  42   144 |0.30 0.32 0.21| 281M 20.6M  156M 13.2G
  2   2  95   0   0   0|   0  2048B|3304k 3305k|   0     0 |6899    15k|0.28 0.31 0.21| 303M 20.7M  156M 13.2G
  1   2  97   0   0   0|1365B   10k|4376k 4377k|   0     0 |9156    18k|0.25 0.30 0.21| 307M 20.7M  156M 13.2G
  1   2  97   0   0   0|   0  2048B|4232k 4231k|   0     0 |8910    18k|0.23 0.30 0.21| 321M 20.7M  156M 13.2G
  1   2  97   0   0   0|   0    56k|3889k 3889k|   0     0 |8176    16k|0.21 0.29 0.21| 323M 20.7M  156M 13.2G
  1   2  97   0   0   0|   0  2731B|4304k 4304k|   0     0 |9012    18k|0.33 0.32 0.22| 322M 20.7M  156M 13.2G
  1   2  97   0   0   0|   0  8875B|4533k 4532k|   0     0 |9842    20k|0.30 0.31 0.21| 320M 20.7M  156M 13.2G
  1   2  97   0   0   0|   0   683B|4353k 4352k|   0     0 |9595    19k|0.28 0.31 0.21| 326M 20.7M  156M 13.2G
  1   2  97   0   0   0|   0  4779B|4487k 4487k|   0     0 |9985    19k|0.26 0.30 0.21| 326M 20.7M  156M 13.2G
  1   2  97   0   0   0|   0  6144B|4355k 4355k|   0     0 |8818    19k|0.23 0.30 0.21| 326M 20.7M  156M 13.2G
  1   2  97   0   0   0|   0  2048B|4308k 4308k|   0     0 |9455    18k|0.20 0.29 0.21| 326M 20.7M  156M 13.2G
