
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   2  97   0   0   0|   0  2048B|4374k 4373k|   0     0 |8973    15k|0.48 0.44 0.37| 308M 22.9M  316M 13.1G
  1   2  97   0   0   0|   0  2048B|4458k 4458k|   0     0 |8865    15k|0.44 0.43 0.36| 308M 22.9M  316M 13.1G
  1   2  98   0   0   0|   0    11k|4387k 4387k|   0     0 |8747    15k|0.41 0.43 0.36| 308M 22.9M  316M 13.1G
  1   2  97   0   0   0|   0    13k|4305k 4303k|   0     0 |9137    15k|0.50 0.45 0.37| 314M 22.9M  316M 13.1G
  1   2  97   0   0   0|   0  2048B|4398k 4398k|   0     0 |9586    16k|0.46 0.44 0.37| 328M 22.9M  316M 13.0G
  1   2  97   0   0   0|   0  2048B|4448k 4448k|   0     0 |9519    16k|0.42 0.43 0.36| 340M 22.9M  316M 13.0G
  1   2  97   0   0   0|   0  2048B|4398k 4398k|   0     0 |9108    16k|0.39 0.42 0.36| 340M 23.0M  316M 13.0G
  7   1  92   0   0   0|   0    59k| 520k  521k|   0     0 |1367  2753 |0.36 0.42 0.36| 226M 23.0M  316M 13.1G

------------------------------------------------------------------------
#client=16 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  97   0   0   0|  93k   92k|   0     0 |   0     0 |2641  4702 |0.37 0.42 0.36| 269M 23.0M  317M 13.1G
  2   0  98   0   0   0|   0  4096B| 606B  449B|   0     0 |  65   216 |0.34 0.41 0.36| 272M 23.0M  317M 13.1G
  1   1  98   0   0   0|   0    55k| 677k  678k|   0     0 |1628  2919 |0.32 0.40 0.36| 311M 23.0M  317M 13.1G
  1   2  97   0   0   0|   0  2731B|4159k 4159k|   0     0 |8557    14k|0.27 0.39 0.35| 311M 23.0M  317M 13.1G
  1   2  97   0   0   0|   0  2048B|4283k 4281k|   0     0 |8820    15k|0.25 0.38 0.35| 319M 23.0M  317M 13.1G
  1   2  97   0   0   0|   0  2048B|4265k 4267k|   0     0 |8681    15k|0.23 0.38 0.35| 321M 23.0M  317M 13.0G
  1   2  97   0   0   0|   0  2048B|4319k 4319k|   0     0 |8827    16k|0.21 0.37 0.35| 319M 23.0M  317M 13.1G
  1   2  97   0   0   0|   0  6144B|4357k 4357k|   0     0 |9007    16k|0.19 0.36 0.35| 319M 23.0M  317M 13.1G
  1   1  98   0   0   0|   0  6827B|4334k 4334k|   0     0 |8889    15k|0.24 0.37 0.35| 319M 23.0M  317M 13.1G
  1   1  97   0   0   0|   0  2048B|4233k 4233k|   0     0 |8855    15k|0.22 0.36 0.35| 319M 23.0M  317M 13.1G
  1   1  98   0   0   0|   0  2048B|4418k 4416k|   0     0 |9678    16k|0.36 0.39 0.35| 323M 23.0M  317M 13.0G
  1   2  97   0   0   0|   0  2048B|4356k 4357k|   0     0 |9071    16k|0.42 0.40 0.36| 323M 23.1M  317M 13.0G
  1   2  97   0   0   0|   0  6144B|4366k 4368k|   0     0 |9069    16k|0.62 0.44 0.37| 331M 23.1M  317M 13.0G
  7   1  91   0   0   0|   0   106k| 586k  585k|   0     0 |1549  2933 |0.61 0.44 0.37| 207M 23.1M  317M 13.2G
  9   2  89   0   0   0|   0   104k|3622B 4182B|   0     0 | 469  1315 |0.64 0.45 0.38| 281M 23.1M  317M 13.1G
  2   1  98   0   0   0|   0   104k| 201k  202k|   0     0 | 593  1173 |0.59 0.45 0.38| 308M 23.1M  317M 13.1G
  2   3  95   0   0   0|   0    13k|4173k 4172k|   0     0 |8540    15k|0.54 0.44 0.37| 312M 23.1M  317M 13.1G
  1   2  97   0   0   0|   0  6827B|4351k 4351k|   0     0 |8686    16k|0.50 0.43 0.37| 311M 23.1M  317M 13.1G
  1   2  97   0   0   0|   0  5461B|4353k 4354k|   0     0 |8778    15k|0.42 0.42 0.37| 311M 23.1M  317M 13.1G
  1   2  97   0   0   0|   0    11k|4330k 4330k|   0     0 |8812    16k|0.39 0.41 0.36| 320M 23.1M  317M 13.0G
  1   1  98   0   0   0|   0  6144B|4219k 4214k|   0     0 |8463    15k|0.35 0.40 0.36| 320M 23.1M  317M 13.0G
  1   2  97   0   0   0|   0  7509B|4458k 4457k|   0     0 |9170    16k|0.33 0.40 0.36| 320M 23.1M  317M 13.0G
  1   2  97   0   0   0|   0  6827B|4397k 4397k|   0     0 |8852    16k|0.30 0.39 0.36| 320M 23.1M  317M 13.0G
  1   2  98   0   0   0|   0  4779B|4389k 4389k|   0     0 |8810    16k|0.25 0.38 0.35| 320M 23.2M  317M 13.0G
  1   1  97   0   0   0|   0    10k|4412k 4412k|   0     0 |8783    16k|0.23 0.37 0.35| 320M 23.2M  317M 13.0G
  1   2  97   0   0   0|   0  5461B|4387k 4386k|   0     0 |8892    16k|0.21 0.36 0.35| 320M 23.2M  317M 13.0G
  7   1  91   0   0   0|   0    85k|1160k 1160k|   0     0 |2650  4958 |0.28 0.37 0.35| 207M 23.2M  317M 13.2G

------------------------------------------------------------------------
#client=16 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  97   0   0   0|  89k   89k|   0     0 |   0     0 |2823  5022 |0.23 0.36 0.35| 283M 23.2M  317M 13.1G
  2   0  98   0   0   0|   0  3413B| 606B  617B|   0     0 |  78   266 |0.21 0.35 0.35| 285M 23.2M  318M 13.1G
  1   1  97   0   0   0|   0  2731B| 819k  825k|   0     0 |1925  3566 |0.20 0.35 0.35| 333M 23.2M  317M 13.0G
  1   2  96   0   0   0|   0  2048B|4313k 4321k|   0     0 |8623    16k|0.18 0.34 0.34| 333M 23.2M  317M 13.0G
  1   2  97   0   0   0|   0    11k|4386k 4393k|   0     0 |8842    16k|0.15 0.33 0.34| 335M 23.2M  317M 13.0G
  1   2  97   0   0   0|   0    88k|4322k 4330k|   0     0 |8822    16k|0.14 0.32 0.34| 345M 23.2M  317M 13.0G
  1   2  97   0   0   0|   0  9557B|4321k 4327k|   0     0 |8976    16k|0.13 0.32 0.34| 344M 23.2M  317M 13.0G
  1   2  97   0   0   0|   0  5461B|4353k 4358k|   0     0 |9013    16k|0.12 0.31 0.33| 348M 23.3M  317M 13.0G
  1   2  97   0   0   0|   0  6144B|4338k 4343k|   0     0 |8845    16k|0.11 0.31 0.33| 389M 23.3M  317M 13.0G
  1   1  98   0   0   0|   0  6144B|4334k 4336k|   0     0 |8898    16k|0.17 0.31 0.33| 390M 23.3M  317M 13.0G
  1   2  97   0   0   0|   0  7509B|4350k 4359k|   0     0 |8862    16k|0.15 0.31 0.33| 389M 23.3M  317M 13.0G
  1   2  97   0   0   0|   0  2731B|4285k 4290k|   0     0 |8953    16k|0.22 0.32 0.34| 390M 23.3M  317M 13.0G
  1   2  97   0   0   0|   0  2731B|4313k 4319k|   0     0 |9371    16k|0.44 0.37 0.35| 400M 23.3M  317M 13.0G
  9   1  90   0   0   0|   0   167k| 413k  415k|   0     0 |1220  2472 |0.49 0.38 0.35| 225M 23.3M  318M 13.1G
 10   1  89   0   0   0|   0    12k|3479B 5381B|   0     0 | 618  1564 |0.64 0.41 0.37| 280M 23.3M  318M 13.1G
  1   0  99   0   0   0|   0   157k| 139k  140k|   0     0 | 451   888 |0.59 0.41 0.36| 326M 23.3M  318M 13.0G
  2   2  95   0   0   0|   0    11k|4177k 4184k|   0     0 |8824    15k|0.54 0.40 0.36| 330M 23.3M  318M 13.0G
  1   2  98   0   0   0|   0  2048B|4393k 4396k|   0     0 |9156    16k|0.50 0.39 0.36| 328M 23.3M  318M 13.0G
  1   2  97   0   0   0|   0  6827B|4464k 4467k|   0     0 |9258    16k|0.46 0.39 0.36| 328M 23.3M  318M 13.0G
  1   2  97   0   0   0|   0   167k|4268k 4269k|   0     0 |8814    15k|0.47 0.39 0.36| 330M 23.4M  318M 13.0G
  1   2  97   0   0   0|   0    11k|4368k 4372k|   0     0 |8981    16k|0.43 0.38 0.36| 331M 23.4M  318M 13.0G
  1   2  97   0   0   0|   0  4779B|4370k 4372k|   0     0 |9502    15k|0.40 0.38 0.36| 342M 23.4M  318M 13.0G
  1   2  97   0   0   0|   0  6144B|4362k 4366k|   0     0 |9195    16k|0.36 0.37 0.35| 343M 23.4M  318M 13.0G
  1   2  97   0   0   0|   0  4779B|4404k 4406k|   0     0 |9113    16k|0.33 0.36 0.35| 342M 23.4M  318M 13.0G
  1   2  97   0   0   0|   0  4779B|4379k 4380k|   0     0 |9073    16k|0.28 0.35 0.35| 342M 23.4M  318M 13.0G
  1   2  97   0   0   0|   0  9557B|4389k 4392k|   0     0 |9050    16k|0.26 0.35 0.35| 347M 23.4M  318M 13.0G
  8   2  90   0   0   0|   0   149k|1201k 1203k|   0     0 |2885  5055 |0.32 0.36 0.35| 206M 23.4M  319M 13.2G

------------------------------------------------------------------------
#client=20 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  97   0   0   0|  85k   87k|   0     0 |   0     0 |2995  5321 |0.50 0.39 0.36| 264M 23.4M  319M 13.1G
  1   0  98   0   0   0|   0   309k| 616B  458B|   0     0 |  65   216 |0.46 0.39 0.36| 267M 23.4M  319M 13.1G
  2   1  98   0   0   0|   0  6827B| 921k  920k|   0     0 |1546  2573 |0.42 0.38 0.36| 279M 23.4M  319M 13.1G
  2   2  97   0   0   0|   0    17k|4347k 4347k|   0     0 |6205  9629 |0.39 0.37 0.36| 309M 23.5M  319M 13.1G
  1   1  98   0   0   0|   0  7509B|4470k 4470k|   0     0 |6413    10k|0.36 0.37 0.36| 308M 23.5M  319M 13.1G
  1   1  97   0   0   0|   0  6827B|4416k 4415k|   0     0 |6376    10k|0.30 0.35 0.35| 316M 23.5M  319M 13.1G
  0   1  98   0   0   0|   0    10k|4488k 4488k|   0     0 |6700    10k|0.28 0.35 0.35| 314M 23.5M  319M 13.1G
  1   2  97   0   0   0|   0  6827B|4342k 4343k|   0     0 |6587  9539 |0.25 0.34 0.35| 316M 23.5M  319M 13.1G
  0   1  98   0   0   0|   0  6144B|4413k 4412k|   0     0 |6501  9732 |0.23 0.34 0.35| 316M 23.5M  319M 13.1G
  1   1  98   0   0   0|   0  6827B|4448k 4448k|   0     0 |6487  9570 |0.21 0.33 0.34| 327M 23.5M  319M 13.0G
  0   1  98   0   0   0|   0  5461B|4465k 4465k|   0     0 |6271  9839 |0.18 0.32 0.34| 327M 23.5M  319M 13.0G
  0   1  98   0   0   0|   0  8875B|4521k 4521k|   0     0 |6437    11k|0.17 0.31 0.34| 340M 23.5M  319M 13.0G
  1   1  98   0   0   0|   0  4779B|4372k 4372k|   0     0 |6330    10k|0.15 0.31 0.34| 340M 23.5M  319M 13.0G
  7   1  92   0   0   0|   0    37k| 391k  390k|   0     0 | 885  1744 |0.14 0.30 0.33| 240M 23.5M  319M 13.1G
  9   2  89   0   0   0|   0    43k|2857B 2925B|   0     0 | 507  1364 |0.29 0.33 0.34| 262M 23.5M  319M 13.1G
  2   1  97   0   0   0|   0    33k|1411k 1411k|   0     0 |2469  3743 |0.24 0.32 0.34| 274M 23.5M  319M 13.1G
  1   1  98   0   0   0|   0  2048B|4479k 4479k|   0     0 |6821  9593 |0.22 0.31 0.34| 289M 23.6M  319M 13.1G
  1   1  98   0   0   0|   0  2048B|4491k 4490k|   0     0 |6924    10k|0.21 0.31 0.34| 295M 23.6M  319M 13.1G
  1   1  98   0   0   0|   0  2048B|4432k 4432k|   0     0 |6589  9815 |0.19 0.30 0.33| 304M 23.6M  319M 13.1G
  1   1  98   0   0   0|   0    12k|4473k 4473k|   0     0 |5600  9748 |0.17 0.30 0.33| 303M 23.6M  319M 13.1G
  0   1  98   0   0   0|   0    13k|4491k 4491k|   0     0 |6244  9359 |0.15 0.29 0.33| 304M 23.6M  319M 13.1G
  1   1  98   0   0   0|   0  2731B|4486k 4486k|   0     0 |7065  9491 |0.13 0.28 0.33| 305M 23.6M  319M 13.1G
  1   1  98   0   0   0|   0  2731B|4400k 4399k|   0     0 |6710  9287 |0.12 0.28 0.32| 325M 23.6M  319M 13.0G
  1   1  98   0   0   0|   0  2048B|4410k 4410k|   0     0 |6643  9446 |0.11 0.27 0.32| 324M 23.6M  319M 13.0G
  1   1  98   0   0   0|   0  2048B|4486k 4486k|   0     0 |6612  9550 |0.10 0.27 0.32| 335M 23.6M  319M 13.0G
  0   1  98   0   0   0|   0  8875B|4446k 4446k|   0     0 |6565  9624 |0.09 0.26 0.32| 335M 23.6M  319M 13.0G
  7   1  91   0   0   0|   0    42k|5122B 4206B|   0     0 | 306   900 |0.08 0.25 0.31| 215M 23.6M  319M 13.1G

------------------------------------------------------------------------
#client=20 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  97   0   0   0|  82k   84k|   0     0 |   0     0 |3077  5415 |0.31 0.30 0.33| 266M 23.6M  319M 13.1G
  0   0 100   0   0   0|   0  3413B| 623B  460B|   0     0 |  53   167 |0.29 0.30 0.33| 274M 23.6M  320M 13.1G
  2   1  97   0   0   0|   0  3413B| 313k  313k|   0     0 | 774  1470 |0.32 0.30 0.33| 286M 23.7M  319M 13.1G
  2   2  95   0   0   0|   0  6144B|5180k 5178k|   0     0 |  10k   17k|0.29 0.30 0.33| 308M 23.7M  319M 13.1G
  1   2  97   0   0   0|   0  6827B|5378k 5380k|   0     0 |  11k   18k|0.51 0.34 0.34| 314M 23.7M  319M 13.1G
  1   2  96   0   0   0|   0    47k|5326k 5327k|   0     0 |  10k   17k|0.47 0.34 0.34| 316M 23.7M  319M 13.1G
  1   2  97   0   0   0|   0  2731B|5320k 5319k|   0     0 |  10k   17k|0.43 0.33 0.34| 315M 23.7M  319M 13.1G
  1   2  97   0   0   0|   0  2048B|5358k 5358k|   0     0 |  10k   17k|0.36 0.32 0.33| 317M 23.7M  319M 13.0G
  1   2  97   0   0   0|   0  2048B|5371k 5371k|   0     0 |  11k   17k|0.33 0.31 0.33| 316M 23.7M  319M 13.1G
  1   2  96   0   0   0|   0  2048B|5396k 5396k|   0     0 |  11k   17k|0.31 0.31 0.33| 325M 23.7M  319M 13.0G
  1   2  97   0   0   0|   0  6144B|5294k 5294k|   0     0 |  11k   17k|0.28 0.30 0.33| 340M 23.7M  319M 13.0G
  1   2  97   0   0   0|   0  6827B|5437k 5436k|   0     0 |  10k   18k|0.26 0.30 0.33| 344M 23.7M  319M 13.0G
  1   2  97   0   0   0|   0     0 |5397k 5397k|   0     0 |9949    18k|0.29 0.30 0.33| 347M 23.7M  319M 13.0G
  6   1  92   0   0   0|   0    68k|1390k 1391k|   0     0 |2911  5379 |0.67 0.38 0.35| 209M 23.7M  320M 13.2G
  9   1  89   0   0   0|   0  7509B|3609B 3553B|   0     0 | 505  1336 |0.78 0.41 0.36| 273M 23.8M  320M 13.1G
  2   1  97   0   0   0|   0    55k| 363k  363k|   0     0 | 866  1679 |0.71 0.40 0.36| 283M 23.8M  320M 13.1G
  2   3  95   0   0   0|   0  3413B|5199k 5198k|   0     0 |  11k   18k|0.66 0.39 0.36| 295M 23.8M  320M 13.1G
  1   2  96   0   0   0|   0    15k|5391k 5392k|   0     0 |  10k   18k|0.56 0.38 0.35| 309M 23.8M  320M 13.1G
  1   2  97   0   0   0|   0  7509B|5361k 5361k|   0     0 |  10k   18k|0.51 0.37 0.35| 309M 23.8M  320M 13.1G
  1   2  97   0   0   0|   0    56k|5419k 5419k|   0     0 |  10k   18k|0.47 0.37 0.35| 309M 23.8M  320M 13.1G
  1   2  96   0   0   0|   0  2731B|5382k 5381k|   0     0 |  11k   19k|0.43 0.36 0.35| 316M 23.8M  320M 13.0G
  1   2  97   0   0   0|   0  2731B|5481k 5482k|   0     0 |  11k   18k|0.40 0.36 0.35| 316M 23.8M  320M 13.1G
  1   2  97   0   0   0|   0  2048B|5350k 5350k|   0     0 |  11k   18k|0.34 0.34 0.34| 316M 23.8M  320M 13.1G
  1   2  97   0   0   0|   0  7509B|5465k 5465k|   0     0 |  11k   17k|0.39 0.35 0.35| 316M 23.8M  320M 13.1G
  1   2  97   0   0   0|   0  6827B|5410k 5408k|   0     0 |  11k   17k|0.44 0.37 0.35| 316M 23.8M  320M 13.1G
  1   2  97   0   0   0|   0  2731B|5451k 5451k|   0     0 |  11k   18k|0.40 0.36 0.35| 316M 23.8M  320M 13.1G
  5   1  93   0   0   0|   0    47k|1317k 1318k|   0     0 |2822  5011 |0.45 0.37 0.35| 241M 23.8M  320M 13.1G

------------------------------------------------------------------------
#client=20 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  97   0   0   0|  79k   82k|   0     0 |   0     0 |3270  5733 |0.78 0.44 0.38| 273M 23.9M  320M 13.1G
  1   0  98   0   0   0|   0    60k|2615B 1226B|   0     0 |  67   220 |0.72 0.43 0.37| 315M 23.9M  320M 13.1G
  2   1  97   0   0   0|   0  7509B|1038k 1037k|   0     0 |2311  4074 |0.77 0.45 0.38| 316M 23.9M  320M 13.1G
  2   2  96   0   0   0|   0    58k|5241k 5243k|   0     0 |  11k   18k|0.71 0.44 0.38| 324M 23.9M  320M 13.0G
  1   2  96   0   0   0|   0  3413B|5311k 5311k|   0     0 |  11k   19k|0.65 0.44 0.37| 325M 23.9M  320M 13.0G
  1   2  96   0   0   0|   0  3413B|5301k 5300k|   0     0 |9907    19k|0.60 0.43 0.37| 328M 23.9M  320M 13.0G
  1   2  96   0   0   0|   0  2048B|5398k 5398k|   0     0 |  11k   19k|0.55 0.42 0.37| 327M 23.9M  320M 13.0G
  1   2  97   0   0   0|   0  2731B|5323k 5323k|   0     0 |  11k   19k|0.46 0.41 0.37| 327M 23.9M  320M 13.0G
  1   2  97   0   0   0|   0  6144B|5381k 5381k|   0     0 |  11k   19k|0.43 0.40 0.36| 329M 23.9M  320M 13.0G
  1   2  97   0   0   0|   0  9557B|5217k 5215k|   0     0 |  11k   19k|0.39 0.39 0.36| 335M 23.9M  320M 13.0G
  1   2  97   0   0   0|   0  3413B|5324k 5324k|   0     0 |  11k   19k|0.36 0.39 0.36| 343M 23.9M  320M 13.0G
  1   2  97   0   0   0|   0  2048B|5311k 5310k|   0     0 |  11k   19k|0.33 0.38 0.36| 346M 23.9M  320M 13.0G
  1   2  97   0   0   0|   0  2048B|5339k 5341k|   0     0 |  11k   19k|0.44 0.40 0.36| 345M 23.9M  320M 13.0G
  7   1  92   0   0   0|   0   101k| 474k  475k|   0     0 |1243  2449 |0.49 0.41 0.37| 208M 24.0M  320M 13.2G
  9   2  89   0   0   0|   0   111k|5291B 4665B|   0     0 | 571  1446 |0.53 0.42 0.37| 297M 24.0M  321M 13.1G
  2   1  97   0   0   0|   0    98k| 422k  424k|   0     0 |1012  1969 |0.48 0.41 0.37| 312M 24.0M  321M 13.1G
  2   2  95   0   0   0|   0    13k|5281k 5280k|   0     0 |  11k   19k|0.45 0.41 0.37| 314M 24.0M  321M 13.1G
  1   2  97   0   0   0|   0  7509B|5414k 5415k|   0     0 |  11k   19k|1.10 0.54 0.41| 314M 24.0M  321M 13.1G
  1   2  96   0   0   0|   0  6144B|5344k 5343k|   0     0 |  11k   19k|1.01 0.53 0.41| 316M 24.0M  321M 13.0G
  1   2  96   0   0   0|   0    13k|5366k 5366k|   0     0 |  11k   19k|0.93 0.52 0.41| 324M 24.0M  321M 13.0G
  1   2  97   0   0   0|   0  4779B|5333k 5333k|   0     0 |  11k   19k|1.17 0.58 0.42| 324M 24.0M  321M 13.0G
  1   2  97   0   0   0|   0  7509B|5464k 5464k|   0     0 |  11k   19k|1.08 0.57 0.42| 325M 24.0M  321M 13.0G
  1   2  97   0   0   0|   0  6827B|5366k 5365k|   0     0 |  11k   19k|0.91 0.55 0.42| 325M 24.0M  321M 13.0G
  1   2  97   0   0   0|   0  4779B|5392k 5392k|   0     0 |  11k   19k|0.84 0.54 0.41| 324M 24.0M  321M 13.0G
  1   2  97   0   0   0|   0    11k|5487k 5487k|   0     0 |  11k   20k|0.77 0.53 0.41| 324M 24.1M  321M 13.0G
  1   2  97   0   0   0|   0  7509B|5290k 5290k|   0     0 |  11k   19k|0.71 0.53 0.41| 324M 24.1M  321M 13.0G
  7   2  91   0   0   0|   0    96k|1150k 1150k|   0     0 |2534  4786 |0.65 0.52 0.41| 208M 24.1M  321M 13.2G

------------------------------------------------------------------------
#client=20 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  97   0   0   0|  76k   79k|   0     0 |   0     0 |3453  6063 |0.71 0.53 0.41| 280M 24.1M  321M 13.1G
  1   0  98   0   0   0|   0   106k| 606B  449B|   0     0 |  60   210 |0.65 0.52 0.41| 314M 24.1M  321M 13.1G
  2   1  97   0   0   0|   0    15k|1054k 1058k|   0     0 |2378  4276 |0.60 0.52 0.41| 330M 24.1M  321M 13.0G
  1   3  96   0   0   0|   0  9557B|5269k 5271k|   0     0 |  11k   19k|0.51 0.50 0.40| 331M 24.1M  321M 13.0G
  1   2  97   0   0   0|   0  6827B|5379k 5383k|   0     0 |  11k   20k|0.46 0.49 0.40| 331M 24.1M  321M 13.0G
  1   2  96   0   0   0|   0  6827B|5236k 5240k|   0     0 |  11k   19k|0.67 0.53 0.42| 340M 24.1M  321M 13.0G
  1   2  97   0   0   0|   0    12k|5428k 5431k|   0     0 |  11k   20k|0.69 0.54 0.42| 346M 24.1M  321M 13.0G
  1   3  96   0   0   0|   0  6827B|5341k 5343k|   0     0 |  11k   19k|0.64 0.53 0.42| 388M 24.1M  321M 13.0G
  1   2  97   0   0   0|   0  6144B|5405k 5406k|   0     0 |  11k   19k|0.54 0.51 0.41| 388M 24.1M  321M 13.0G
  1   2  97   0   0   0|   0  5461B|4894k 4906k|   0     0 |  10k   18k|0.50 0.50 0.41| 389M 24.2M  321M 13.0G
  1   2  97   0   0   0|   0  4779B|4061k 4074k|   0     0 |8485    15k|0.46 0.49 0.41| 389M 24.2M  321M 13.0G
  1   2  97   0   0   0|   0    11k|3959k 3966k|   0     0 |8166    14k|0.42 0.49 0.41| 398M 24.2M  321M 13.0G
  1   2  96   0   0   0|   0  8875B|5442k 5439k|   0     0 |  11k   20k|0.39 0.48 0.40| 399M 24.2M  321M 13.0G
 10   2  89   0   0   0|   0   167k| 498k  504k|   0     0 |1374  2758 |0.41 0.48 0.40| 224M 24.2M  322M 13.1G
 10   2  88   0   0   0|   0   177k|3479B 5367B|   0     0 | 499  1313 |0.62 0.52 0.42| 282M 24.2M  322M 13.1G
  2   2  96   0   0   0|   0   165k|1118k 1123k|   0     0 |2581  4482 |0.57 0.51 0.42| 342M 24.2M  322M 13.0G
  1   2  96   0   0   0|   0  2048B|5326k 5326k|   0     0 |  11k   19k|0.52 0.50 0.41| 350M 24.2M  322M 13.0G
  1   2  97   0   0   0|   0  2048B|5363k 5364k|   0     0 |  10k   18k|0.48 0.49 0.41| 355M 24.2M  322M 13.0G
  1   2  97   0   0   0|   0  2048B|5361k 5362k|   0     0 |  10k   18k|0.48 0.49 0.41| 361M 24.2M  322M 13.0G
  1   2  97   0   0   0|   0    14k|5497k 5498k|   0     0 |  10k   19k|0.45 0.49 0.41| 367M 24.2M  322M 13.0G
  1   2  97   0   0   0|   0    13k|5383k 5382k|   0     0 |  10k   19k|0.41 0.48 0.41| 390M 24.2M  322M 13.0G
  1   2  97   0   0   0|   0  2048B|5481k 5481k|   0     0 |  11k   19k|0.38 0.47 0.40| 390M 24.3M  322M 13.0G
  1   2  97   0   0   0|   0  2048B|5454k 5455k|   0     0 |  10k   19k|0.35 0.46 0.40| 390M 24.3M  322M 13.0G
  1   2  97   0   0   0|   0  2048B|5363k 5363k|   0     0 |  10k   19k|0.29 0.45 0.40| 390M 24.3M  322M 13.0G
  1   2  97   0   0   0|   0  5461B|5506k 5506k|   0     0 |  11k   19k|0.27 0.44 0.39| 390M 24.3M  322M 13.0G
  1   2  96   0   0   0|   0  2731B|5382k 5383k|   0     0 |  11k   19k|0.25 0.43 0.39| 399M 24.3M  322M 13.0G
  8   1  91   0   0   0|   0   151k| 333k  335k|   0     0 | 890  1839 |0.23 0.42 0.39| 247M 24.3M  323M 13.1G

------------------------------------------------------------------------
#client=24 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  97   0   0   0|  73k   78k|   0     0 |   0     0 |3616  6356 |0.35 0.44 0.40| 263M 24.3M  323M 13.1G
  1   0  98   0   0   0|   0   160k|2626B 1235B|   0     0 |  62   210 |0.32 0.44 0.39| 304M 24.3M  323M 13.1G
  2   1  98   0   0   0|   0  4096B| 782k  782k|   0     0 |1235  1945 |0.29 0.43 0.39| 277M 24.3M  323M 13.1G
  1   1  97   0   0   0|   0  2731B|4352k 4351k|   0     0 |5597  7978 |0.25 0.41 0.39| 309M 24.3M  323M 13.1G
  1   1  98   0   0   0|   0  2048B|4388k 4388k|   0     0 |5406  8215 |0.23 0.41 0.38| 306M 24.3M  323M 13.1G
  1   1  98   0   0   0|   0  6144B|4360k 4359k|   0     0 |5458  8345 |0.21 0.40 0.38| 312M 24.3M  323M 13.1G
  1   1  98   0   0   0|   0  4096B|4368k 4366k|   0     0 |5512  7929 |0.19 0.39 0.38| 313M 24.4M  323M 13.0G
  1   1  98   0   0   0|   0    10k|4343k 4344k|   0     0 |5672  8466 |0.18 0.39 0.38| 313M 24.4M  323M 13.0G
  0   1  98   0   0   0|   0  2048B|4373k 4373k|   0     0 |5539  8024 |0.15 0.37 0.37| 313M 24.4M  323M 13.0G
  0   1  98   0   0   0|   0  2048B|4421k 4423k|   0     0 |5638  8485 |0.14 0.37 0.37| 313M 24.4M  323M 13.0G
  0   1  98   0   0   0|   0  6144B|4418k 4414k|   0     0 |5508  8454 |0.12 0.36 0.37| 313M 24.4M  323M 13.1G
