
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  0   0  99   0   0   0|   0  3413B| 161k  161k|   0     0 | 525  1084 |0.27 0.17 0.12| 271M 18.1M  177M 13.2G
  0   0  99   0   0   0|   0  2048B| 269k  269k|   0     0 | 690  1457 |0.25 0.16 0.12| 271M 18.1M  177M 13.2G
  0   0  99   0   0   0|   0  2731B| 268k  267k|   0     0 | 666  1460 |0.21 0.16 0.12| 272M 18.1M  177M 13.2G
  0   0 100   0   0   0|   0  6827B| 272k  273k|   0     0 | 533  1457 |0.19 0.15 0.12| 273M 18.1M  177M 13.2G
  0   0  99   0   0   0| 683B   31k| 270k  271k|   0     0 | 448  1479 |0.18 0.15 0.12| 273M 18.1M  177M 13.2G
  0   0 100   0   0   0|   0  6827B| 272k  272k|   0     0 | 509  1692 |0.16 0.15 0.12| 273M 18.1M  177M 13.2G
  0   0 100   0   0   0|   0  2048B| 276k  276k|   0     0 | 530  1770 |0.15 0.14 0.12| 273M 18.1M  177M 13.2G
  0   0 100   0   0   0|   0  2048B| 273k  272k|   0     0 | 525  1754 |0.13 0.14 0.11| 275M 18.1M  177M 13.2G
  0   0 100   0   0   0|   0  2731B| 270k  271k|   0     0 | 521  1734 |0.12 0.14 0.11| 275M 18.1M  177M 13.2G
  0   0 100   0   0   0|   0  5461B| 279k  279k|   0     0 | 532  1774 |0.11 0.14 0.11| 275M 18.1M  177M 13.2G
  1   0  98   0   0   0|   0  2731B| 201k  201k|   0     0 | 424  1380 |0.10 0.13 0.11| 318M 18.1M  177M 13.2G
  8   1  90   0   0   0|   0    35k|5348B 3854B|   0     0 | 342  1039 |0.17 0.15 0.12| 290M 18.1M  177M 13.2G

------------------------------------------------------------------------
#client=1 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   0  98   1   0   0| 270k 7593B|   0     0 |   0     0 | 171   417 |0.30 0.18 0.12| 262M 18.1M  177M 13.2G
  2   0  98   0   0   0|   0  4096B| 606B  628B|   0     0 |  77   257 |0.27 0.17 0.12| 264M 18.2M  177M 13.2G
  0   0  99   0   0   0|   0  3413B| 160k  169k|   0     0 | 513  1104 |0.25 0.17 0.12| 281M 18.2M  177M 13.2G
  1   0  99   0   0   0|   0  2048B| 265k  278k|   0     0 | 604  1506 |0.23 0.17 0.12| 282M 18.2M  177M 13.2G
  1   0  99   0   0   0|   0  7509B| 264k  279k|   0     0 | 408  1610 |0.20 0.16 0.12| 284M 18.2M  177M 13.2G
  0   0 100   0   0   0|   0    40k| 268k  283k|   0     0 | 409  1640 |0.18 0.16 0.12| 283M 18.2M  177M 13.2G
  1   0  99   0   0   0|   0  2048B| 255k  269k|   0     0 | 386  1488 |0.16 0.16 0.12| 288M 18.2M  177M 13.2G
  0   0 100   0   0   0|   0  4779B| 274k  287k|   0     0 | 535  1733 |0.15 0.15 0.12| 288M 18.2M  177M 13.2G
  0   0 100   0   0   0|   0  2048B| 269k  284k|   0     0 | 468  1662 |0.14 0.15 0.12| 288M 18.2M  177M 13.2G
  0   0 100   0   0   0|   0  2048B| 266k  280k|   0     0 | 387  1605 |0.12 0.14 0.11| 288M 18.2M  177M 13.2G
  0   0 100   0   0   0|   0  5461B| 272k  287k|   0     0 | 399  1647 |0.11 0.14 0.11| 288M 18.2M  177M 13.2G
  0   0 100   0   0   0|   0  4096B| 271k  285k|   0     0 | 400  1642 |0.10 0.14 0.11| 290M 18.2M  177M 13.2G
  0   0 100   0   0   0|   0  2048B| 193k  203k|   0     0 | 319  1267 |0.09 0.14 0.11| 296M 18.2M  177M 13.2G
  7   1  91   1   0   0|   0    54k|2593B 2720B|   0     0 | 322  1038 |0.24 0.17 0.12| 207M 18.2M  177M 13.3G
  6   1  93   0   0   0|   0    47k|1339B 1651B|   0     0 | 313   900 |0.36 0.20 0.13| 295M 18.3M  177M 13.2G
  1   0  99   0   0   0|   0  3413B| 125k  132k|   0     0 | 444   986 |0.33 0.19 0.13| 285M 18.3M  177M 13.2G
  0   0  99   0   0   0|   0  2048B| 267k  280k|   0     0 | 499  1471 |0.30 0.19 0.13| 286M 18.3M  177M 13.2G
  0   0  99   0   0   0|   0    10k| 267k  281k|   0     0 | 499  1490 |0.28 0.19 0.13| 288M 18.3M  177M 13.2G
  0   0 100   0   0   0|   0  6827B| 272k  287k|   0     0 | 533  1526 |0.26 0.18 0.13| 286M 18.3M  177M 13.2G
  0   0  99   0   0   0|   0    51k| 264k  278k|   0     0 | 634  1604 |0.22 0.18 0.13| 287M 18.3M  177M 13.2G
  0   0 100   0   0   0|   0  2048B| 274k  288k|   0     0 | 718  1551 |0.20 0.17 0.12| 289M 18.3M  177M 13.2G
  0   0 100   0   0   0|   0  2048B| 270k  285k|   0     0 | 731  1446 |0.18 0.17 0.12| 289M 18.3M  177M 13.2G
  0   0 100   0   0   0|   0  2048B| 271k  286k|   0     0 | 665  1462 |0.17 0.17 0.12| 303M 18.3M  177M 13.2G
  0   0 100   0   0   0|   0  6144B| 272k  287k|   0     0 | 494  1487 |0.16 0.16 0.12| 303M 18.3M  177M 13.2G
  0   0 100   0   0   0|   0  5461B| 277k  290k|   0     0 | 500  1507 |0.13 0.16 0.12| 314M 18.3M  177M 13.2G
  0   0  99   0   0   0|1365B 2731B| 236k  249k|   0     0 | 467  1411 |0.12 0.15 0.12| 322M 18.4M  177M 13.2G
  7   1  91   0   0   0|  20k   51k|3007B 3087B|   0     0 | 314   954 |0.11 0.15 0.12| 209M 18.5M  177M 13.3G

------------------------------------------------------------------------
#client=1 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   0  98   1   0   0| 222k 8671B|   0     0 |   0     0 | 222   585 |0.25 0.18 0.13| 269M 18.5M  177M 13.2G
  0   0 100   0   0   0|   0  3413B|2637B 1244B|   0     0 |  56   171 |0.23 0.18 0.13| 277M 18.5M  177M 13.2G
  2   0  98   0   0   0|   0    11k|  79k   83k|   0     0 | 331   848 |0.21 0.17 0.13| 309M 18.5M  177M 13.2G
  0   0  99   0   0   0|   0    10k| 261k  275k|   0     0 | 583  1444 |0.19 0.17 0.12| 310M 18.5M  177M 13.2G
  0   0  99   0   0   0|   0    37k| 260k  275k|   0     0 | 444  1428 |0.18 0.17 0.12| 311M 18.5M  177M 13.2G
  0   0  99   0   0   0|   0    12k| 263k  276k|   0     0 | 524  1450 |0.15 0.16 0.12| 311M 18.5M  177M 13.2G
  0   0  99   0   0   0|   0  2048B| 264k  278k|   0     0 | 557  1454 |0.14 0.16 0.12| 312M 18.5M  177M 13.2G
  0   0  99   0   0   0|   0  2048B| 263k  277k|   0     0 | 477  1452 |0.13 0.16 0.12| 312M 18.5M  177M 13.2G
  0   0  99   0   0   0|   0  7509B| 265k  280k|   0     0 | 400  1455 |0.12 0.15 0.12| 312M 18.5M  177M 13.2G
  0   0  99   0   0   0|2731B 5461B| 261k  275k|   0     0 | 406  1495 |0.11 0.15 0.12| 309M 18.6M  177M 13.2G
  0   0 100   0   0   0|   0  7509B| 263k  276k|   0     0 | 392  1470 |0.09 0.14 0.12| 309M 18.6M  177M 13.2G
  0   0 100   0   0   0|   0  2048B| 272k  287k|   0     0 | 404  1507 |0.16 0.16 0.12| 308M 18.6M  177M 13.2G
  0   0 100   0   0   0|   0  2048B| 271k  286k|   0     0 | 402  1504 |0.23 0.17 0.13| 308M 18.6M  177M 13.2G
  8   1  90   0   0   0|   0    88k|6202B 6536B|   0     0 | 297   962 |0.61 0.25 0.15| 207M 18.6M  178M 13.3G
  5   1  94   0   0   0|   0    85k|4064B 3771B|   0     0 | 360   962 |0.64 0.27 0.16| 268M 18.6M  178M 13.2G
  2   0  98   0   0   0|   0  8875B|  89k   93k|   0     0 | 380   925 |0.62 0.27 0.16| 308M 18.6M  178M 13.2G
  0   0  99   0   0   0| 683B   95k| 267k  281k|   0     0 | 717  1461 |0.57 0.27 0.16| 308M 18.6M  178M 13.2G
  0   0  99   0   0   0|   0  2048B| 265k  279k|   0     0 | 694  1447 |0.52 0.26 0.16| 309M 18.6M  178M 13.2G
  1   0  99   0   0   0|   0  2048B| 272k  286k|   0     0 | 448  1587 |0.48 0.26 0.16| 311M 18.6M  178M 13.2G
  0   0  99   0   0   0|   0  2048B| 260k  275k|   0     0 | 418  1490 |0.44 0.26 0.16| 309M 18.6M  178M 13.2G
  0   0 100   0   0   0|   0  2731B| 272k  287k|   0     0 | 449  1587 |0.45 0.26 0.16| 308M 18.6M  178M 13.2G
  0   0 100   0   0   0|   0  5461B| 275k  290k|   0     0 | 423  1590 |0.42 0.26 0.16| 308M 18.7M  178M 13.2G
  0   0 100   0   0   0|   0  5461B| 271k  285k|   0     0 | 458  1554 |0.38 0.25 0.16| 309M 18.7M  178M 13.2G
  0   0 100   0   0   0|   0  2048B| 274k  289k|   0     0 | 458  1570 |0.35 0.25 0.16| 323M 18.7M  178M 13.2G
  0   0 100   0   0   0|   0  2048B| 275k  290k|   0     0 | 423  1585 |0.32 0.25 0.16| 323M 18.7M  178M 13.2G
  0   0 100   0   0   0|   0  2048B| 266k  280k|   0     0 | 415  1551 |0.27 0.24 0.15| 332M 18.7M  178M 13.2G
  8   1  91   0   0   0|   0    84k|2800B 3057B|   0     0 | 295   895 |0.33 0.25 0.16| 204M 18.7M  178M 13.3G

------------------------------------------------------------------------
#client=1 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   0  98   1   0   0| 189k   10k|   0     0 |   0     0 | 253   698 |0.47 0.28 0.17| 277M 18.7M  178M 13.2G
  2   0  98   0   0   0|   0  3413B| 606B  628B|   0     0 |  82   286 |0.47 0.29 0.17| 281M 18.7M  178M 13.2G
  1   0  99   0   0   0|   0  3413B| 160k  168k|   0     0 | 391  1158 |0.52 0.30 0.18| 326M 18.7M  178M 13.2G
  0   0  99   0   0   0|   0  2048B| 270k  283k|   0     0 | 628  1479 |0.48 0.29 0.18| 326M 18.7M  178M 13.2G
  0   0  99   0   0   0|   0    73k| 261k  275k|   0     0 | 704  1428 |0.44 0.29 0.18| 329M 18.7M  178M 13.2G
  0   0 100   0   0   0|   0    12k| 271k  286k|   0     0 | 711  1475 |0.40 0.28 0.18| 328M 18.7M  178M 13.2G
  0   0  99   0   0   0|   0  6827B| 266k  280k|   0     0 | 708  1452 |0.34 0.27 0.17| 329M 18.7M  178M 13.2G
  0   0 100   0   0   0|   0  2048B| 269k  283k|   0     0 | 705  1462 |0.31 0.27 0.17| 329M 18.8M  178M 13.2G
  0   0 100   0   0   0|   0  2048B| 278k  292k|   0     0 | 725  1495 |0.29 0.26 0.17| 329M 18.8M  178M 13.2G
  0   0 100   0   0   0|   0  2048B| 273k  288k|   0     0 | 712  1474 |0.26 0.26 0.17| 329M 18.8M  178M 13.2G
  0   0 100   0   0   0|   0  5461B| 272k  287k|   0     0 | 710  1474 |0.24 0.26 0.17| 329M 18.8M  178M 13.2G
  0   0 100   0   0   0|   0  2048B| 276k  291k|   0     0 | 727  1488 |0.20 0.25 0.17| 329M 18.8M  178M 13.2G
  1   0  98   0   0   0|   0  3413B| 195k  204k|   0     0 | 556  1188 |0.19 0.24 0.17| 371M 18.8M  178M 13.1G
  9   2  89   0   0   0|   0   153k|3350B 3860B|   0     0 | 370  1051 |0.25 0.25 0.17| 233M 18.8M  180M 13.3G
  4   1  95   0   0   0|   0   149k|1630B 3572B|   0     0 | 344   976 |0.23 0.25 0.17| 290M 18.8M  179M 13.2G
  2   0  98   0   0   0|   0  3413B| 111k  117k|   0     0 | 391  1008 |0.21 0.25 0.17| 333M 18.8M  179M 13.2G
  0   0  99   0   0   0|   0  2048B| 272k  285k|   0     0 | 707  1479 |0.18 0.24 0.17| 336M 18.8M  179M 13.2G
  0   0  99   0   0   0|   0  2048B| 269k  284k|   0     0 | 610  1528 |0.17 0.23 0.17| 339M 18.8M  179M 13.2G
  0   0  99   0   0   0|   0    15k| 270k  284k|   0     0 | 397  1656 |0.15 0.23 0.17| 338M 18.8M  179M 13.2G
  0   0  99   0   0   0|   0   146k| 267k  282k|   0     0 | 665  1503 |0.14 0.22 0.16| 337M 18.8M  179M 13.2G
  0   0  99   0   0   0|   0  6827B| 269k  283k|   0     0 | 626  1519 |0.13 0.22 0.16| 339M 18.9M  179M 13.2G
  0   0 100   0   0   0|   0  2048B| 274k  289k|   0     0 | 351  1700 |0.11 0.21 0.16| 339M 18.9M  179M 13.2G
  0   0 100   0   0   0|   0  2048B| 268k  283k|   0     0 | 339  1671 |0.10 0.21 0.16| 339M 18.9M  179M 13.2G
  0   0 100   0   0   0|   0  2048B| 272k  287k|   0     0 | 350  1687 |0.09 0.21 0.16| 339M 18.9M  179M 13.2G
  0   0 100   0   0   0|   0  7509B| 272k  287k|   0     0 | 349  1683 |0.08 0.20 0.16| 341M 18.9M  179M 13.2G
  0   0 100   0   0   0|   0  2048B| 249k  261k|   0     0 | 324  1581 |0.08 0.20 0.16| 341M 18.9M  179M 13.2G
  9   2  90   0   0   0|   0   144k|3556B 4032B|   0     0 | 319   950 |0.22 0.23 0.17| 205M 18.9M  180M 13.3G

------------------------------------------------------------------------
#client=4 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   0  98   1   0   0| 164k   13k|   0     0 |   0     0 | 287   784 |0.20 0.22 0.17| 258M 18.9M  180M 13.2G
  2   0  98   0   0   0|   0  3413B|2675B 1439B|   0     0 |  82   260 |0.18 0.22 0.17| 260M 18.9M  180M 13.2G
  1   0  98   0   0   0|   0    11k| 614k  614k|   0     0 |1328  2941 |0.16 0.21 0.16| 272M 18.9M  180M 13.2G
  1   1  98   0   0   0|   0  2731B|1098k 1098k|   0     0 |2308  4769 |0.14 0.21 0.16| 281M 18.9M  180M 13.2G
  0   1  99   0   0   0|   0  6827B|1115k 1115k|   0     0 |2239  4507 |0.13 0.20 0.16| 282M 18.9M  180M 13.2G
  1   0  99   0   0   0|   0   140k|1078k 1078k|   0     0 |2179  4518 |0.12 0.20 0.16| 302M 18.9M  180M 13.2G
  0   1  99   0   0   0|   0  2048B|1127k 1126k|   0     0 |2192  4373 |0.11 0.20 0.16| 302M 19.0M  180M 13.2G
  0   0  99   0   0   0|   0  2048B|1097k 1097k|   0     0 |2162  4337 |0.09 0.19 0.16| 302M 19.0M  180M 13.2G
  0   0  99   0   0   0|   0  6144B|1077k 1077k|   0     0 |2010  4515 |0.09 0.18 0.16| 302M 19.0M  180M 13.2G
  0   0  99   0   0   0|   0  2731B| 928k  928k|   0     0 |1639  4150 |0.08 0.18 0.16| 316M 19.0M  180M 13.2G
  0   0  99   0   0   0|   0  4779B| 949k  948k|   0     0 |1739  4141 |0.07 0.18 0.16| 328M 19.0M  180M 13.2G
  0   0  99   0   0   0|   0  2048B|1084k 1084k|   0     0 |2140  4684 |0.07 0.17 0.15| 328M 19.0M  180M 13.2G
  1   0  98   0   0   0|   0  2048B| 828k  828k|   0     0 |1760  3558 |0.14 0.19 0.16| 367M 19.0M  180M 13.1G
  7   1  92   0   0   0|   0    37k|2788B 2664B|   0     0 | 327   995 |0.21 0.20 0.16| 223M 19.0M  180M 13.3G
  6   1  93   0   0   0|   0    35k|3020B 1936B|   0     0 | 386   926 |0.19 0.20 0.16| 263M 19.0M  180M 13.2G
  1   0  98   0   0   0|   0  4096B| 590k  591k|   0     0 |1412  2668 |0.17 0.19 0.16| 270M 19.0M  180M 13.2G
  1   1  99   0   0   0|   0  2048B|1090k 1090k|   0     0 |2216  4272 |0.16 0.19 0.16| 272M 19.0M  180M 13.2G
  0   0  99   0   0   0|   0  2048B|1104k 1104k|   0     0 |2187  4322 |0.13 0.18 0.16| 275M 19.0M  180M 13.2G
  0   0  99   0   0   0|   0  6827B|1098k 1097k|   0     0 |2085  4292 |0.28 0.21 0.17| 275M 19.1M  180M 13.2G
  0   1  99   0   0   0|   0    33k|1112k 1112k|   0     0 |2102  4270 |0.26 0.21 0.17| 285M 19.1M  180M 13.2G
  0   0  99   0   0   0|   0    11k|1111k 1111k|   0     0 |2260  4284 |0.24 0.20 0.17| 285M 19.1M  180M 13.2G
  0   0  99   0   0   0|   0  6144B|1097k 1097k|   0     0 |1971  4068 |0.22 0.20 0.17| 287M 19.1M  180M 13.2G
  0   0  99   1   0   0|   0  2731B|1105k 1105k|   0     0 |2290  4523 |0.19 0.19 0.16| 287M 19.1M  180M 13.2G
  0   0  99   0   0   0|   0  2048B|1103k 1102k|   0     0 |2319  4507 |0.17 0.19 0.16| 290M 19.1M  180M 13.2G
  0   0  99   0   0   0|   0  5461B|1076k 1076k|   0     0 |2276  4285 |0.16 0.19 0.16| 302M 19.1M  180M 13.2G
  1   0  98   0   0   0|   0  6144B| 836k  836k|   0     0 |1736  3395 |0.22 0.20 0.17| 331M 19.1M  180M 13.2G
  6   1  93   0   0   0|   0    37k|2941B 2939B|   0     0 | 273   791 |0.29 0.22 0.17| 205M 19.1M  180M 13.3G

------------------------------------------------------------------------
#client=4 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   0  98   1   0   0| 145k   13k|   0     0 |   0     0 | 448  1097 |0.55 0.27 0.19| 259M 19.1M  180M 13.2G
  1   0  98   0   0   0|   0  3413B| 606B  449B|   0     0 |  63   210 |0.51 0.27 0.19| 263M 19.1M  180M 13.2G
  1   0  99   0   0   0|   0  3413B| 481k  482k|   0     0 |1080  2259 |0.43 0.26 0.19| 282M 19.1M  180M 13.2G
  1   1  99   0   0   0|   0  7509B| 952k  953k|   0     0 |1886  3880 |0.39 0.26 0.19| 285M 19.1M  180M 13.2G
  1   0  99   0   0   0|   0  2048B| 967k  966k|   0     0 |1994  4007 |0.36 0.25 0.18| 288M 19.2M  180M 13.2G
  1   1  99   0   0   0|   0    43k| 951k  952k|   0     0 |1995  3973 |0.33 0.25 0.18| 305M 19.2M  180M 13.2G
  0   0  99   0   0   0|   0  2731B|1071k 1072k|   0     0 |2212  4529 |0.31 0.24 0.18| 306M 19.2M  180M 13.2G
  0   0  99   0   0   0|   0  2048B|1106k 1106k|   0     0 |2280  4690 |0.26 0.23 0.18| 306M 19.2M  180M 13.2G
  0   0  99   0   0   0|   0  2048B|1076k 1075k|   0     0 |2193  4303 |0.24 0.23 0.18| 317M 19.2M  180M 13.2G
  0   0  99   0   0   0|   0  2048B|1079k 1079k|   0     0 |2194  4266 |0.22 0.23 0.18| 317M 19.2M  180M 13.2G
  0   0  99   0   0   0|   0  9557B|1087k 1087k|   0     0 |2130  4329 |0.20 0.22 0.18| 329M 19.2M  180M 13.2G
  0   0  99   0   0   0|   0  3413B|1081k 1082k|   0     0 |2099  4412 |0.18 0.22 0.18| 343M 19.2M  180M 13.2G
  1   0  99   0   0   0|   0  2048B| 858k  857k|   0     0 |1744  3591 |0.24 0.23 0.18| 366M 19.2M  180M 13.1G
  7   1  91   0   0   0|   0    59k|2844B 2809B|   0     0 | 335   935 |0.30 0.24 0.18| 219M 19.2M  180M 13.3G
  6   1  93   0   0   0|   0   105k|1060B 1646B|   0     0 | 328   873 |0.27 0.24 0.18| 267M 19.2M  180M 13.2G
  1   1  98   0   0   0|   0    19k| 633k  633k|   0     0 |1416  2885 |0.33 0.25 0.19| 284M 19.2M  180M 13.2G
  1   1  99   0   0   0|   0  2048B|1086k 1085k|   0     0 |2407  4432 |0.31 0.24 0.19| 287M 19.2M  180M 13.2G
  0   0  99   0   0   0|   0  2048B|1110k 1110k|   0     0 |2268  4494 |0.33 0.25 0.19| 288M 19.3M  180M 13.2G
  0   0  99   0   0   0|   0  2048B|1099k 1099k|   0     0 |2190  4501 |0.30 0.25 0.19| 288M 19.3M  180M 13.2G
  0   0  99   0   0   0|   0  2731B|1109k 1109k|   0     0 |2109  4416 |0.28 0.24 0.19| 290M 19.3M  180M 13.2G
  0   0  99   0   0   0|   0  6144B|1111k 1111k|   0     0 |2189  4449 |0.26 0.24 0.18| 290M 19.3M  180M 13.2G
  0   1  99   0   0   0|   0  6827B|1112k 1111k|   0     0 |2279  4400 |0.24 0.24 0.18| 293M 19.3M  180M 13.2G
  0   1  99   0   0   0|   0  2731B|1114k 1114k|   0     0 |2393  4476 |0.20 0.23 0.18| 293M 19.3M  180M 13.2G
  0   0  99   0   0   0|   0  2048B|1105k 1104k|   0     0 |2327  4308 |0.18 0.22 0.18| 309M 19.3M  180M 13.2G
  0   0  99   0   0   0|   0  2731B|1098k 1098k|   0     0 |2367  4435 |0.17 0.22 0.18| 321M 19.3M  180M 13.2G
  1   1  98   0   0   0|   0  7509B| 815k  814k|   0     0 |1768  3467 |0.16 0.22 0.18| 375M 19.3M  180M 13.1G
  9   2  90   0   0   0|   0    94k|3428B 3266B|   0     0 | 315   954 |0.22 0.23 0.18| 272M 19.3M  180M 13.2G

------------------------------------------------------------------------
#client=4 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   0  98   1   0   0| 130k   14k|   0     0 |   0     0 | 580  1342 |0.42 0.27 0.20| 265M 19.3M  180M 13.2G
  2   0  98   0   0   0|   0  3413B| 606B  460B|   0     0 |  74   247 |0.38 0.27 0.20| 269M 19.3M  180M 13.2G
  1   1  98   0   0   0|   0  3413B| 599k  603k|   0     0 |1337  2676 |0.43 0.28 0.20| 308M 19.4M  180M 13.2G
  1   1  98   0   0   0|   0  2048B|1075k 1082k|   0     0 |2025  4379 |0.40 0.27 0.20| 308M 19.4M  180M 13.2G
  1   1  99   0   0   0|   0  2731B|1085k 1092k|   0     0 |2183  4430 |0.56 0.31 0.21| 310M 19.4M  180M 13.2G
  0   0  99   0   0   0|   0    23k|1089k 1097k|   0     0 |2284  4399 |0.51 0.31 0.21| 311M 19.4M  180M 13.2G
  0   1  99   0   0   0|   0  2731B|1091k 1099k|   0     0 |2324  4408 |0.47 0.30 0.21| 310M 19.4M  180M 13.2G
  0   1  99   0   0   0|   0  2048B|1121k 1128k|   0     0 |2446  4488 |0.43 0.30 0.21| 310M 19.4M  180M 13.2G
  0   0  99   0   0   0|   0  2048B|1090k 1098k|   0     0 |2253  4542 |0.40 0.29 0.21| 318M 19.4M  180M 13.2G
  0   1  99   0   0   0|   0  2048B|1115k 1121k|   0     0 |2243  4626 |0.34 0.28 0.20| 318M 19.4M  180M 13.2G
  0   0  99   0   0   0|   0  6827B|1146k 1153k|   0     0 |2409  4823 |0.31 0.28 0.20| 318M 19.4M  180M 13.2G
  0   1  99   0   0   0|   0  8192B|1096k 1103k|   0     0 |2294  4432 |0.28 0.27 0.20| 318M 19.4M  180M 13.2G
  1   1  98   1   0   0|   0  2731B| 820k  825k|   0     0 |1754  3426 |0.26 0.27 0.20| 329M 19.4M  180M 13.2G
  8   1  90   0   0   0|   0    91k|2998B 3169B|   0     0 | 315   977 |0.32 0.28 0.20| 216M 19.4M  181M 13.3G
  6   1  93   0   0   0|   0   167k|1312B 2249B|   0     0 | 368   928 |0.43 0.30 0.21| 276M 19.4M  181M 13.2G
  1   1  98   0   0   0|   0    29k| 607k  611k|   0     0 |1395  2944 |0.39 0.30 0.21| 311M 19.5M  181M 13.2G
  1   1  98   0   0   0|   0  6827B|1130k 1133k|   0     0 |2165  4695 |0.36 0.29 0.21| 312M 19.5M  181M 13.2G
  0   0  99   0   0   0|   0  6827B|1134k 1137k|   0     0 |2145  4654 |0.33 0.29 0.21| 312M 19.5M  181M 13.2G
  0   1  99   0   0   0|   0  2731B|1117k 1119k|   0     0 |2243  4453 |0.30 0.28 0.21| 312M 19.5M  181M 13.2G
