
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  0   0 100   0   0   0|   0  5461B|2313B  952B|   0     0 |  25    45 |0.29 0.18 0.18| 182M 20.8M  132M 3096M
 13   4  83   0   0   0|   0  6827B|2567B 1441B|   0     0 |  53   189 |0.27 0.18 0.18| 217M 20.8M  132M 3061M
  2   2  95   0   0   1|   0  4779B| 122k 1807k|   0     0 | 431  1944 |0.38 0.20 0.18| 186M 20.8M  132M 3092M
  1   1  97   0   0   1|   0  2731B| 135k 2006k|   0     0 | 457  1950 |0.35 0.20 0.18| 186M 20.8M  132M 3092M
  1   1  97   0   0   1|   0  7509B| 137k 2042k|   0     0 | 858  2091 |0.32 0.20 0.18| 186M 20.8M  132M 3091M
  1   1  97   0   0   1|   0  3413B| 138k 2079k|   0     0 | 915  2149 |0.29 0.19 0.18| 186M 20.8M  132M 3091M
  1   1  97   0   0   0|   0  2731B| 136k 2037k|   0     0 | 456  1996 |0.27 0.19 0.18| 186M 20.8M  132M 3092M
  2   2  96   0   0   1|   0    15k| 141k 2111k|   0     0 | 837  2274 |0.39 0.22 0.19| 186M 20.8M  132M 3091M
  2   2  96   0   0   1|   0  2731B| 137k 2048k|   0     0 | 984  2043 |0.44 0.23 0.19| 186M 20.8M  132M 3091M
  1   2  96   0   0   2|   0  2731B| 142k 2117k|   0     0 | 940  2266 |0.40 0.22 0.19| 186M 20.8M  132M 3091M
  1   1  98   0   0   1|   0  2731B| 142k 2129k|   0     0 | 612  2237 |0.37 0.22 0.19| 186M 20.8M  132M 3091M
  1   1  97   0   0   1|   0  3413B| 136k 2030k|   0     0 | 628  2086 |0.42 0.23 0.19| 186M 20.8M  132M 3091M
