
------------------------------------------------------------------------
#client=1 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  98   0   0   0|   0  6827B|  31k  447k|   0     0 |  36  1342 |0.07 0.12 0.18| 223M 34.6M  830M 2342M
  1   1  98   0   0   0|   0  3413B|  33k  466k|   0     0 | 221  1370 |0.07 0.12 0.18| 224M 34.6M  830M 2341M
  1   1  98   0   0   1|   0  8192B|  33k  460k|   0     0 |  64  1360 |0.06 0.11 0.17| 224M 34.6M  830M 2342M
  1   1  98   0   0   1|1365B   18k|  33k  468k|   0     0 |  47  1394 |0.05 0.11 0.17| 226M 34.7M  830M 2339M
  1   1  98   0   0   1|   0  3413B|  33k  467k|   0     0 |  59  1383 |0.05 0.11 0.17| 224M 34.7M  830M 2342M
  1   1  98   1   0   0|   0    12k|  32k  468k|   0     0 |  53  1385 |0.04 0.11 0.17| 224M 34.7M  830M 2341M
  1   1  98   0   0   1|   0  3413B|  34k  474k|   0     0 | 165  1405 |0.04 0.10 0.17| 223M 34.7M  830M 2342M
  1   1  97   0   0   1|   0  3413B|  33k  463k|   0     0 | 165  1367 |0.04 0.10 0.17| 223M 34.7M  830M 2342M
  1   1  98   0   0   1|   0  4779B|  34k  474k|   0     0 | 183  1394 |0.03 0.10 0.17| 224M 34.7M  830M 2341M
  1   1  98   0   0   1|   0  5461B|  32k  468k|   0     0 |  81  1387 |0.03 0.10 0.17| 223M 34.7M  830M 2342M
  1   1  98   0   0   0|   0  3413B|  13k  165k|   0     0 |  53   589 |0.02 0.09 0.16| 221M 34.7M  830M 2344M
  0   0  99   0   0   0|   0  8192B|2466B 1008B|   0     0 |  25    59 |0.02 0.09 0.16| 219M 34.7M  830M 2346M
  3   2  94   1   0   0|   0  4779B| 188k   16k|   0     0 | 203   764 |0.02 0.09 0.16| 224M 34.7M  830M 2341M
  1   0  98   0   0   1|   0  6827B| 457k   35k|   0     0 | 314  1362 |0.16 0.12 0.17| 224M 34.7M  830M 2341M
  1   1  98   0   0   0|   0  3413B| 462k   35k|   0     0 | 112  1379 |0.15 0.12 0.17| 223M 34.8M  830M 2342M
  1   1  98   0   0   1|   0    13k| 470k   36k|   0     0 |  50  1384 |0.14 0.11 0.17| 224M 34.8M  830M 2341M
  1   1  98   0   0   0|   0  3413B| 484k   37k|   0     0 |  44  1414 |0.13 0.11 0.17| 224M 34.8M  830M 2341M
  1   1  98   0   0   1|   0  7509B| 473k   36k|   0     0 |  48  1397 |0.12 0.11 0.17| 223M 34.8M  830M 2341M
  1   1  97   1   0   0|   0  6144B| 484k   37k|   0     0 |  43  1402 |0.10 0.11 0.17| 223M 34.8M  830M 2342M
  0   1  98   0   0   1|   0  3413B| 482k   36k|   0     0 |  52  1394 |0.09 0.10 0.17| 224M 34.8M  830M 2341M
  1   1  98   0   0   1|   0  6144B| 481k   37k|   0     0 |  55  1399 |0.08 0.10 0.16| 224M 34.8M  830M 2341M
  1   1  98   0   0   0|   0  4779B| 481k   37k|   0     0 |  63  1383 |0.08 0.10 0.16| 224M 34.8M  830M 2341M
  1   1  98   0   0   1|   0  3413B| 425k   32k|   0     0 | 135  1306 |0.07 0.10 0.16| 220M 34.8M  830M 2345M
  0   0  99   0   0   0|   0  8192B|2405B  974B|   0     0 |  21    53 |0.06 0.10 0.16| 219M 34.8M  830M 2346M

------------------------------------------------------------------------
#client=1 #workers=64 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  90   5   0   0| 310k 1068k|   0     0 |   0     0 | 121   483 |0.06 0.10 0.16| 218M 34.8M  830M 2347M
  0   0  99   0   0   0|   0  6144B|2405B  974B|   0     0 |  24    48 |0.05 0.09 0.16| 218M 34.8M  830M 2347M
  3   1  95   0   0   0|   0  6144B|7500B   52k|   0     0 | 118   392 |0.05 0.09 0.16| 223M 34.9M  830M 2342M
  1   1  98   0   0   0|   0  7509B|  33k  463k|   0     0 | 304  1378 |0.04 0.09 0.16| 225M 34.9M  830M 2339M
  1   1  98   0   0   0|   0  6827B|  31k  454k|   0     0 | 148  1338 |0.04 0.09 0.16| 223M 34.9M  830M 2342M
  1   1  98   0   0   1|   0  4779B|  33k  470k|   0     0 |  54  1388 |0.03 0.08 0.15| 223M 34.9M  830M 2342M
  1   1  98   0   0   1|   0  5461B|  34k  478k|   0     0 |  59  1405 |0.03 0.08 0.15| 223M 34.9M  830M 2342M
  1   1  98   0   0   1|   0  2731B|  34k  477k|   0     0 |  58  1377 |0.03 0.08 0.15| 223M 34.9M  830M 2341M
  1   1  97   1   0   0|   0    10k|  34k  483k|   0     0 |  48  1387 |0.02 0.08 0.15| 223M 34.9M  830M 2341M
  1   1  98   0   0   0|   0  9557B|  32k  473k|   0     0 |  46  1383 |0.02 0.08 0.15| 223M 34.9M  830M 2342M
  1   1  97   0   0   1|   0  4096B|  34k  481k|   0     0 |  48  1406 |0.02 0.08 0.15| 223M 34.9M  830M 2342M
  1   1  98   0   0   1|   0  4779B|  34k  487k|   0     0 |  53  1416 |0.02 0.07 0.15| 223M 34.9M  830M 2342M
  1   1  98   0   0   1|   0  2731B|  35k  497k|   0     0 |  37  1430 |0.02 0.07 0.15| 223M 34.9M  830M 2342M
  1   1  98   1   0   0|   0  5461B|8447B  100k|   0     0 |  35   387 |0.01 0.07 0.14| 219M 35.0M  830M 2346M
  0   0  99   0   0   0|   0  6827B|2021B  890B|   0     0 |  24    48 |0.01 0.07 0.14| 219M 35.0M  830M 2346M
  3   2  95   0   0   0|   0  8875B| 203k   17k|   0     0 |  49   800 |0.01 0.07 0.14| 223M 35.0M  830M 2341M
  1   0  99   0   0   0|   0  3413B| 453k   35k|   0     0 | 288  1334 |0.01 0.07 0.14| 223M 35.0M  830M 2341M
  1   1  98   0   0   0|   0  2731B| 458k   35k|   0     0 | 265  1383 |0.01 0.06 0.14| 224M 35.0M  830M 2341M
  1   1  98   0   0   1|   0  3413B| 481k   37k|   0     0 | 330  1384 |0.01 0.06 0.14| 223M 35.0M  830M 2341M
  1   1  98   0   0   1|   0  2731B| 476k   36k|   0     0 | 342  1375 |0.01 0.06 0.14| 223M 35.0M  830M 2341M
  1   0  98   0   0   0|   0  4779B| 475k   36k|   0     0 | 378  1384 |0.01 0.06 0.14| 223M 35.0M  830M 2341M
  1   1  97   0   0   0|  51k   11k| 479k   37k|   0     0 | 270  1401 |   0 0.06 0.14| 224M 35.0M  831M 2340M
  1   1  97   0   0   1|   0    10k| 486k   37k|   0     0 | 278  1417 |   0 0.06 0.13| 225M 35.0M  831M 2339M
  1   1  97   0   0   1|   0  4096B| 488k   38k|   0     0 |  66  1430 |   0 0.05 0.13| 227M 35.0M  831M 2337M
  1   1  98   0   0   0|   0  4096B| 468k   36k|   0     0 |  26  1374 |   0 0.05 0.13| 224M 35.1M  831M 2340M
  1   1  98   0   0   1|   0  3413B| 426k   33k|   0     0 |  30  1301 |   0 0.05 0.13| 220M 35.1M  831M 2345M
  0   0  99   0   0   0|   0    15k|1223B  496B|   0     0 |  23    43 |   0 0.05 0.13| 219M 35.1M  830M 2345M

------------------------------------------------------------------------
#client=4 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  91   5   0   0| 284k  979k|   0     0 |   0     0 | 122   537 |   0 0.05 0.13| 219M 35.1M  831M 2345M
  0   0  99   0   0   0|   0  6827B|2405B  974B|   0     0 |  23    53 |   0 0.05 0.13| 219M 35.1M  831M 2345M
  2   2  93   3   0   0|   0  6144B|  19k  243k|   0     0 | 173   496 |   0 0.05 0.13| 223M 35.1M  831M 2341M
  1   2  95   0   0   2|   0  4779B| 125k 1868k|   0     0 | 518  2103 |   0 0.05 0.13| 224M 35.1M  831M 2341M
  1   2  97   0   0   1|   0  2731B| 132k 1961k|   0     0 | 594  2199 |   0 0.05 0.12| 224M 35.1M  831M 2341M
  1   2  96   0   0   1|   0  9557B| 133k 1976k|   0     0 | 986  2069 |   0 0.04 0.12| 223M 35.1M  831M 2341M
  1   2  96   0   0   1|   0  6144B| 131k 1976k|   0     0 | 849  2138 |   0 0.04 0.12| 223M 35.1M  831M 2341M
  1   1  96   1   0   1|   0  5461B| 130k 1930k|   0     0 | 608  2061 |   0 0.04 0.12| 224M 35.1M  831M 2340M
  1   1  96   0   0   2|   0  8192B| 135k 2008k|   0     0 | 249  2106 |   0 0.04 0.12| 224M 35.1M  831M 2340M
  1   1  96   0   0   1|   0  2731B| 135k 2008k|   0     0 | 308  2178 |   0 0.04 0.12| 224M 35.2M  831M 2341M
  1   2  95   0   0   1|   0  2731B| 133k 1983k|   0     0 | 309  2067 |   0 0.04 0.12| 223M 35.2M  831M 2341M
  1   2  96   0   0   1|   0  7509B| 132k 1979k|   0     0 | 253  2096 |   0 0.04 0.12| 223M 35.2M  831M 2341M
  1   2  95   1   0   1|   0  4779B| 132k 1968k|   0     0 | 893  2118 |   0 0.04 0.11| 223M 35.2M  831M 2341M
  1   1  99   0   0   0|   0  4096B|  28k  391k|   0     0 | 185   518 |   0 0.03 0.11| 219M 35.2M  831M 2345M
  0   0  99   0   0   0|   0  8192B|1203B  487B|   0     0 |  22    42 |   0 0.03 0.11| 219M 35.2M  831M 2345M
  3   2  95   0   0   0|   0  6144B| 574k   45k|   0     0 | 305   841 |   0 0.03 0.11| 223M 35.2M  831M 2341M
  2   1  96   0   0   1|   0  2731B|1918k  144k|   0     0 | 610  2089 |   0 0.03 0.11| 224M 35.2M  831M 2341M
  1   1  96   0   0   1|   0  7509B|1951k  146k|   0     0 | 689  2089 |   0 0.03 0.11| 223M 35.2M  831M 2341M
  2   1  96   0   0   1|   0  3413B|1982k  149k|   0     0 | 648  2120 |   0 0.03 0.11| 224M 35.2M  831M 2340M
  2   1  96   0   0   1|   0  4096B|1990k  149k|   0     0 | 522  2106 |   0 0.03 0.11| 226M 35.2M  831M 2338M
  2   2  95   0   0   1|   0    10k|1968k  148k|   0     0 | 352  2078 |0.08 0.04 0.11| 224M 35.3M  831M 2340M
  1   2  96   0   0   1|   0  5461B|1992k  149k|   0     0 | 997  2111 |0.15 0.06 0.12| 224M 35.3M  831M 2340M
  1   1  96   0   0   1|   0  2731B|2010k  151k|   0     0 | 883  2203 |0.14 0.06 0.11| 224M 35.3M  831M 2340M
  1   1  96   0   0   2|   0  4096B|1963k  147k|   0     0 | 898  2198 |0.12 0.06 0.11| 224M 35.3M  831M 2340M
  1   2  96   0   0   1|   0  2731B|2009k  151k|   0     0 | 577  2277 |0.11 0.06 0.11| 224M 35.3M  831M 2340M
  2   1  95   1   0   1|   0  3413B|2000k  150k|   0     0 | 473  2213 |0.10 0.06 0.11| 224M 35.3M  831M 2340M
  1   0  98   1   0   0|   0    11k|  50k 4827B|   0     0 |  47   161 |0.09 0.05 0.11| 219M 35.3M  831M 2345M

------------------------------------------------------------------------
#client=4 #workers=32 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  91   5   0   0| 262k  903k|   0     0 |   0     0 | 151   627 |0.16 0.07 0.11| 219M 35.3M  831M 2345M
  0   0  99   0   0   0|   0  3413B|2405B  974B|   0     0 |  30    65 |0.15 0.07 0.11| 219M 35.3M  831M 2345M
  3   2  95   0   0   0|   0  9557B|  22k  278k|   0     0 | 221   563 |0.14 0.07 0.11| 223M 35.3M  831M 2341M
  1   2  97   0   0   1|   0  2731B| 127k 1912k|   0     0 |1105  2378 |0.12 0.07 0.11| 223M 35.3M  831M 2341M
  1   2  95   0   0   1|   0  5461B| 134k 2001k|   0     0 |1047  2381 |0.11 0.06 0.11| 223M 35.3M  831M 2341M
  1   1  96   0   0   1|   0  6827B| 135k 2015k|   0     0 | 681  2487 |0.10 0.06 0.11| 223M 35.3M  831M 2341M
  1   2  96   0   0   1|   0  5461B| 134k 2002k|   0     0 | 483  2385 |0.09 0.06 0.11| 223M 35.4M  831M 2341M
  1   1  96   1   0   1|   0  4779B| 135k 2008k|   0     0 | 513  2548 |0.08 0.06 0.11| 223M 35.4M  831M 2341M
  1   1  96   1   0   1|   0    14k| 136k 2042k|   0     0 | 768  2531 |0.07 0.06 0.11| 223M 35.4M  831M 2340M
  1   1  96   0   0   1|   0  2731B| 137k 2049k|   0     0 |1066  2488 |0.07 0.06 0.10| 223M 35.4M  831M 2340M
  1   1  96   0   0   1|   0  3413B| 136k 2026k|   0     0 | 665  2484 |0.13 0.07 0.11| 223M 35.4M  831M 2341M
  1   1  97   0   0   1|   0  2731B| 128k 1928k|   0     0 | 931  2223 |0.12 0.07 0.11| 223M 35.4M  831M 2340M
  1   2  96   0   0   1|   0  4779B| 133k 1977k|   0     0 | 997  2338 |0.11 0.07 0.11| 223M 35.4M  831M 2341M
  1   1  98   0   0   0|   0  3413B|  24k  318k|   0     0 | 218   462 |0.10 0.07 0.11| 219M 35.4M  831M 2345M
  0   0  99   0   0   0|   0  8875B|2405B  974B|   0     0 |  23    47 |0.09 0.06 0.10| 219M 35.4M  831M 2345M
  3   2  94   0   0   1|   0  6144B| 889k   69k|   0     0 | 257  1225 |0.08 0.06 0.10| 223M 35.4M  831M 2340M
  1   2  96   0   0   1|   0  3413B|1983k  148k|   0     0 |  28  2265 |0.15 0.08 0.11| 226M 35.4M  831M 2338M
  2   1  96   0   0   1|   0  2731B|1940k  146k|   0     0 | 116  1987 |0.14 0.08 0.11| 224M 35.5M  831M 2340M
  1   2  96   0   0   1|   0  3413B|1949k  146k|   0     0 | 400  2066 |0.13 0.07 0.11| 223M 35.5M  831M 2340M
  1   1  97   0   0   0|   0  7509B|1974k  148k|   0     0 |1000  1972 |0.20 0.09 0.11| 224M 35.5M  831M 2340M
  1   1  94   4   0   1|   0  9557B|1971k  148k|   0     0 | 785  1950 |0.25 0.10 0.11| 224M 35.5M  831M 2340M
  1   1  97   1   0   0|   0  2731B|1863k  139k|   0     0 | 978  1865 |0.23 0.10 0.11| 224M 35.5M  831M 2340M
  1   2  96   0   0   1|   0  6827B|1945k  146k|   0     0 | 481  2027 |0.21 0.10 0.11| 224M 35.5M  831M 2340M
  1   1  97   0   0   1|   0  2731B|1937k  145k|   0     0 | 484  1997 |0.19 0.10 0.11| 224M 35.5M  831M 2340M
  1   1  96   0   0   1|   0  2731B|1946k  146k|   0     0 | 769  2003 |0.18 0.10 0.11| 223M 35.5M  831M 2340M
  1   1  97   1   0   0|   0  8875B|1666k  125k|   0     0 | 863  1760 |0.15 0.09 0.11| 219M 35.5M  831M 2344M
  1   0  99   0   0   0|   0  8875B|2750B 1272B|   0     0 |  25    63 |0.14 0.09 0.11| 220M 35.5M  831M 2344M

------------------------------------------------------------------------
#client=4 #workers=64 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   2  91   4   0   0| 243k  839k|   0     0 |   0     0 | 181   709 |0.14 0.09 0.11| 219M 35.5M  831M 2345M
  0   0 100   0   0   0|   0  4096B|2405B  974B|   0     0 |  29    49 |0.12 0.09 0.11| 219M 35.6M  831M 2345M
  2   2  95   0   0   0|   0  2048B|  17k  200k|   0     0 | 136   466 |0.11 0.08 0.10| 224M 35.6M  831M 2340M
  1   1  97   0   0   1|   0  6144B| 132k 1979k|   0     0 | 685  2427 |0.10 0.08 0.10| 224M 35.6M  831M 2340M
  1   2  97   0   0   1|   0  2731B| 131k 1950k|   0     0 | 791  2260 |0.09 0.08 0.10| 224M 35.6M  831M 2340M
  1   1  96   0   0   1|   0    14k| 135k 2017k|   0     0 | 808  2382 |0.08 0.08 0.10| 224M 35.6M  831M 2340M
  1   1  96   0   0   1|   0  5461B| 135k 2014k|   0     0 | 934  2307 |0.07 0.08 0.10| 224M 35.6M  831M 2340M
  1   1  96   0   0   1|   0  3413B| 131k 1968k|   0     0 | 811  2273 |0.06 0.08 0.10| 224M 35.6M  831M 2340M
  1   1  96   0   0   1|   0    10k| 134k 1993k|   0     0 | 769  2388 |0.06 0.07 0.10| 226M 35.6M  831M 2338M
  1   2  96   0   0   1|   0  2731B| 133k 1986k|   0     0 | 832  2337 |0.05 0.07 0.10| 224M 35.6M  831M 2340M
  1   1  96   0   0   1|   0  2731B| 132k 1961k|   0     0 |1007  2301 |0.21 0.11 0.11| 224M 35.6M  831M 2340M
  1   1  96   0   0   1|   0  6827B| 131k 1950k|   0     0 | 968  2357 |0.18 0.10 0.11| 224M 35.6M  831M 2340M
  2   2  96   0   0   1|   0  2731B| 133k 2004k|   0     0 |1025  2452 |0.16 0.10 0.10| 224M 35.6M  831M 2340M
  0   1  98   0   0   0|   0  6144B|  30k  417k|   0     0 | 240   553 |0.15 0.10 0.10| 219M 35.7M  831M 2344M
  0   0  99   0   0   0|   0  8192B|2405B  974B|   0     0 |  24    57 |0.14 0.10 0.10| 219M 35.7M  831M 2344M
  3   2  95   0   0   1|   0  6827B| 734k   57k|   0     0 | 130  1176 |0.13 0.09 0.10| 223M 35.7M  831M 2340M
  2   2  93   3   0   2|   0  3413B|1945k  146k|   0     0 | 607  2289 |0.11 0.09 0.10| 224M 35.7M  831M 2340M
  2   1  95   0   0   2|   0  7509B|1985k  149k|   0     0 | 565  2313 |0.10 0.09 0.10| 226M 35.7M  831M 2337M
  2   1  96   0   0   1|   0  7509B|2012k  151k|   0     0 | 248  2338 |0.09 0.09 0.10| 226M 35.7M  831M 2337M
  2   1  96   0   0   1|   0  4096B|2002k  150k|   0     0 | 475  2268 |0.08 0.08 0.10| 224M 35.7M  831M 2339M
  1   2  95   0   0   1|   0  6827B|1987k  149k|   0     0 | 653  2279 |0.24 0.12 0.11| 224M 35.7M  831M 2339M
  1   2  96   0   0   1|   0  6144B|1952k  146k|   0     0 | 409  2300 |0.28 0.13 0.11| 224M 35.7M  831M 2339M
  1   1  96   0   0   1|   0  3413B|2013k  151k|   0     0 | 284  2357 |0.26 0.13 0.11| 224M 35.7M  831M 2340M
  2   2  96   0   0   1|   0  7509B|2001k  150k|   0     0 | 281  2432 |0.24 0.13 0.11| 224M 35.7M  831M 2340M
  1   1  97   0   0   1|   0  6144B|2007k  151k|   0     0 | 233  2323 |0.22 0.12 0.11| 224M 35.8M  831M 2339M
  1   1  97   0   0   1|   0  8192B|1822k  137k|   0     0 | 593  2159 |0.20 0.12 0.11| 219M 35.8M  831M 2344M
  0   0  99   0   0   0|   0  7509B|2405B  974B|   0     0 |  22    47 |0.17 0.12 0.10| 219M 35.8M  831M 2344M

------------------------------------------------------------------------
#client=8 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   2  92   4   0   0| 227k  783k|   0     0 |   0     0 | 203   785 |0.17 0.12 0.10| 219M 35.8M  831M 2344M
  0   0  99   0   0   0|   0  5461B|2405B  974B|   0     0 |  24    49 |0.22 0.13 0.11| 219M 35.8M  831M 2345M
  3   2  94   0   0   0|   0    11k|  43k  600k|   0     0 | 255   654 |1.00 0.29 0.16| 223M 35.8M  831M 2340M
  2   2  94   0   0   2|   0  2731B| 252k 3783k|   0     0 |1289  2915 |0.92 0.29 0.16| 224M 35.8M  831M 2339M
  2   3  93   0   0   2|   0  4779B| 253k 3799k|   0     0 |1622  2799 |0.85 0.28 0.16| 224M 35.8M  831M 2339M
  2   3  95   0   0   1|   0  4779B| 260k 3932k|   0     0 |1577  2929 |0.86 0.29 0.16| 224M 35.8M  831M 2339M
  2   2  94   0   0   1|   0  2731B| 261k 3924k|   0     0 |1436  2695 |0.73 0.28 0.16| 224M 35.8M  831M 2339M
  1   2  95   0   0   2|   0  4779B| 261k 3923k|   0     0 |1483  2778 |0.67 0.28 0.16| 224M 35.8M  831M 2339M
  2   2  94   0   0   2|   0    11k| 262k 3948k|   0     0 |1425  2908 |0.61 0.27 0.16| 224M 35.8M  831M 2339M
  2   2  94   0   0   1|   0  2731B| 264k 3983k|   0     0 |1520  2856 |0.56 0.27 0.16| 224M 35.9M  831M 2339M
  2   2  94   0   0   1|   0  2731B| 264k 3966k|   0     0 |1353  2838 |0.52 0.27 0.16| 224M 35.9M  831M 2339M
  2   2  92   2   0   2|   0  3413B| 262k 3940k|   0     0 |1324  2936 |0.44 0.26 0.16| 224M 35.9M  831M 2339M
  2   2  94   1   0   2|   0  4779B| 265k 3987k|   0     0 |1764  2882 |0.40 0.25 0.16| 224M 35.9M  831M 2339M
  1   1  98   0   0   0|   0  3413B|  44k  627k|   0     0 | 274   521 |0.37 0.25 0.16| 219M 35.9M  831M 2344M
  0   0 100   0   0   0|   0  8192B|1203B  487B|   0     0 |  23    43 |0.34 0.24 0.15| 220M 35.9M  831M 2344M
  4   2  93   0   0   1|   0  6144B|1846k  141k|   0     0 | 798  1723 |0.31 0.24 0.15| 224M 35.9M  831M 2339M
  2   2  94   0   0   2|   0  2731B|3959k  296k|   0     0 |1668  2852 |0.35 0.25 0.16| 224M 35.9M  831M 2339M
  2   2  94   1   0   1|   0  3413B|3938k  295k|   0     0 |1674  2797 |0.32 0.24 0.16| 224M 35.9M  831M 2339M
  2   2  94   0   0   2|   0  6827B|3956k  296k|   0     0 |1626  2691 |0.29 0.24 0.16| 224M 35.9M  831M 2339M
  2   2  94   0   0   2|   0  2731B|3969k  297k|   0     0 |1645  2768 |0.35 0.25 0.16| 224M 35.9M  831M 2339M
  2   2  94   0   0   1|   0    15k|3952k  296k|   0     0 |1654  2641 |0.32 0.25 0.16| 224M 36.0M  831M 2339M
  2   2  95   0   0   1|   0  3413B|3928k  294k|   0     0 |1646  2809 |0.27 0.24 0.16| 224M 36.0M  831M 2339M
  1   2  94   0   0   2|   0  2731B|3954k  296k|   0     0 |1653  2723 |0.25 0.23 0.16| 224M 36.0M  831M 2339M
