
------------------------------------------------------------------------
#client=1 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  92   2   0   1|  82k  288k|   0     0 |   0     0 | 945  1598 |0.29 0.26 0.26| 225M 42.1M  845M 2317M
  0   0  99   0   0   0|   0  2048B|2405B  974B|   0     0 |  23    55 |0.27 0.25 0.26| 225M 42.2M  845M 2318M
 15   6  78   0   0   0|   0  2731B|  48k  659k|   0     0 | 288   667 |0.24 0.25 0.26| 229M 42.2M  846M 2313M
  4   6  86   0   0   4|   0  8192B| 893k   13M|   0     0 |3693  5456 |0.30 0.26 0.26| 229M 42.2M  846M 2313M
  4   6  85   0   0   5|   0  4779B| 914k   14M|   0     0 |3316  6062 |0.28 0.26 0.26| 230M 42.2M  846M 2312M
  4   7  85   0   0   4|   0  6144B| 936k   14M|   0     0 |4061  5976 |0.39 0.28 0.27| 231M 42.2M  846M 2312M
  4   7  79   4   0   5|   0  2731B| 937k   14M|   0     0 |4119  5763 |0.44 0.29 0.27| 232M 42.2M  846M 2310M
  5   7  83   1   0   5|   0  4779B| 956k   14M|   0     0 |4088  6204 |0.49 0.31 0.28| 230M 42.2M  846M 2312M
  4   7  83   0   0   6|   0  8192B| 958k   14M|   0     0 |4111  5613 |0.45 0.30 0.27| 230M 42.2M  846M 2312M
  5   8  82   0   0   5|   0  8192B| 947k   14M|   0     0 |4370  5857 |0.41 0.30 0.27| 231M 42.2M  846M 2312M
  4   7  82   0   0   7|   0  3413B| 933k   14M|   0     0 |4281  5990 |0.35 0.29 0.27| 230M 42.2M  846M 2312M
  5   8  81   0   0   6|   0  2731B| 954k   14M|   0     0 |4028  5882 |0.32 0.28 0.27| 231M 42.2M  846M 2311M
  4   7  83   0   0   5|   0  4779B| 946k   14M|   0     0 |4114  5462 |0.29 0.28 0.27| 230M 42.3M  846M 2312M
  1   2  95   0   0   2|   0  2731B| 249k 3729k|   0     0 | 974  1457 |0.27 0.27 0.26| 228M 42.3M  846M 2314M
  0   0  99   0   0   0|   0  8192B|1203B  562B|   0     0 |  23    51 |0.25 0.27 0.26| 228M 42.3M  846M 2314M
  0   0  99   0   0   0|   0  4096B|2405B 1038B|   0     0 |  22    46 |0.21 0.26 0.26| 228M 42.3M  846M 2314M
  0   0  99   0   0   0|   0  2731B|2415B  983B|   0     0 |  23    58 |0.19 0.25 0.26| 228M 42.3M  846M 2314M
  0   0  99   0   0   0|   0  2048B|1203B  487B|   0     0 |  21    47 |0.18 0.25 0.26| 227M 42.3M  846M 2315M
  0   0  99   0   0   0|   0  2731B|2503B 1082B|   0     0 |  31   110 |0.16 0.24 0.26| 225M 42.3M  845M 2317M
  0   0  99   0   0   0|   0  2048B|2405B  974B|   0     0 |  26    65 |0.15 0.24 0.25| 227M 42.3M  845M 2315M
 17   5  78   0   0   0|   0  6144B| 613k   51k|   0     0 | 307   499 |0.12 0.23 0.25| 229M 42.3M  846M 2313M
  2   3  94   0   0   2|   0    11k|6127k  458k|   0     0 |1199  1727 |0.11 0.23 0.25| 230M 42.3M  846M 2312M
  2   3  94   0   0   1|   0  2731B|6250k  467k|   0     0 |1282  1744 |0.27 0.26 0.26| 230M 42.3M  846M 2312M
  1   3  94   0   0   2|   0  2731B|6092k  456k|   0     0 |1469  1668 |0.24 0.25 0.26| 230M 42.3M  846M 2312M
  2   3  94   0   0   2|   0  2731B|6124k  458k|   0     0 |1402  1736 |0.22 0.25 0.26| 232M 42.4M  846M 2310M
  2   3  93   0   0   2|   0  4779B|5934k  444k|   0     0 |1493  1646 |0.19 0.24 0.25| 230M 42.4M  846M 2312M
  2   3  94   0   0   2|   0  8192B|6208k  464k|   0     0 |1063  1925 |0.17 0.23 0.25| 230M 42.4M  846M 2312M
  2   2  94   0   0   2|   0  6144B|6190k  462k|   0     0 |1191  1888 |0.16 0.23 0.25| 233M 42.4M  846M 2309M
  2   3  94   0   0   2|   0  2731B|6242k  467k|   0     0 |1320  1878 |0.15 0.23 0.25| 230M 42.4M  846M 2312M
  2   2  94   0   0   2|   0  2731B|6079k  455k|   0     0 |1389  1698 |0.13 0.22 0.25| 230M 42.4M  846M 2312M
  2   2  94   0   0   2|   0  4779B|6306k  471k|   0     0 |1115  1834 |0.11 0.21 0.25| 230M 42.4M  846M 2312M
  1   1  96   1   0   1|   0  3413B|2753k  207k|   0     0 | 830   958 |0.10 0.21 0.24| 225M 42.4M  846M 2317M

------------------------------------------------------------------------
#client=40 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  92   2   0   1|  80k  280k|   0     0 |   0     0 | 967  1624 |0.26 0.24 0.25| 225M 42.4M  846M 2317M
  0   0  99   0   0   0|   0  5461B|2405B  974B|   0     0 |  24    55 |0.24 0.24 0.25| 225M 42.4M  846M 2317M
 16   6  78   0   0   0|   0  2731B|  24k  294k|   0     0 | 226   532 |0.22 0.23 0.25| 230M 42.4M  846M 2312M
  2   3  92   0   0   2|   0  6144B| 507k 7643k|   0     0 |3346  3869 |0.18 0.22 0.25| 230M 42.5M  846M 2311M
  3   3  90   0   0   4|   0  4096B| 527k 7985k|   0     0 |3034  3932 |0.17 0.22 0.25| 230M 42.5M  846M 2311M
  2   4  90   0   0   3|   0  6144B| 523k 7897k|   0     0 |2954  3765 |0.15 0.22 0.24| 230M 42.5M  846M 2312M
  3   3  92   0   0   2|   0    10k| 509k 7697k|   0     0 |3099  3581 |0.14 0.21 0.24| 231M 42.5M  846M 2311M
  2   4  90   1   0   3|   0  5461B| 507k 7660k|   0     0 |2788  3874 |0.13 0.21 0.24| 231M 42.5M  846M 2311M
  3   4  89   0   0   4|   0  8192B| 505k 7647k|   0     0 |2669  3828 |0.11 0.20 0.24| 231M 42.5M  846M 2311M
  2   4  90   0   0   3|   0  2731B| 502k 7578k|   0     0 |2733  3611 |0.10 0.20 0.24| 231M 42.5M  846M 2311M
  3   4  89   0   0   4|   0  2731B| 510k 7700k|   0     0 |2802  3974 |0.09 0.19 0.24| 231M 42.5M  846M 2311M
  3   4  90   0   0   3|   0  2731B| 518k 7824k|   0     0 |2817  3777 |0.08 0.19 0.23| 231M 42.5M  846M 2311M
  2   4  90   0   0   4|   0  6827B| 503k 7611k|   0     0 |2874  3641 |0.08 0.19 0.23| 231M 42.5M  846M 2311M
  2   2  95   0   0   1|   0  8192B| 252k 3760k|   0     0 |1144  1550 |0.07 0.18 0.23| 225M 42.5M  846M 2317M
  0   0  99   0   0   0|   0  4779B|2770B 1456B|   0     0 |  29    78 |0.06 0.18 0.23| 225M 42.6M  846M 2317M
 17   7  75   0   0   1|   0  6144B|2035k  158k|   0     0 | 803  1352 |0.30 0.22 0.24| 230M 42.6M  846M 2312M
  2   2  93   0   0   2|   0  2731B|6054k  453k|   0     0 |2281  3038 |0.27 0.22 0.24| 230M 42.6M  846M 2311M
  2   2  94   0   0   2|   0  2731B|6065k  453k|   0     0 |2287  2991 |0.25 0.22 0.24| 231M 42.6M  846M 2311M
  2   2  93   0   0   2|   0  7509B|6061k  453k|   0     0 |2630  2997 |0.45 0.26 0.25| 230M 42.6M  846M 2311M
  2   3  92   0   0   3|   0  6144B|6052k  452k|   0     0 |2511  3109 |0.42 0.25 0.25| 231M 42.6M  846M 2311M
  2   2  93   0   0   2|   0  3413B|6064k  453k|   0     0 |2434  2904 |0.38 0.25 0.25| 231M 42.6M  846M 2311M
  2   3  92   0   0   3|   0  9557B|6064k  453k|   0     0 |2274  3025 |0.35 0.25 0.25| 231M 42.6M  846M 2311M
  2   3  93   0   0   2|   0  3413B|6086k  455k|   0     0 |2331  3073 |0.32 0.24 0.25| 231M 42.6M  846M 2311M
  3   3  93   0   0   2|   0  2731B|6063k  453k|   0     0 |2142  2931 |0.35 0.25 0.25| 231M 42.6M  846M 2311M
  2   3  92   0   0   3|   0  6827B|6063k  454k|   0     0 |2637  2988 |0.32 0.25 0.25| 231M 42.6M  846M 2311M
  3   3  91   0   0   3|   0  3413B|7412k  554k|   0     0 |2424  3211 |0.29 0.24 0.25| 230M 42.6M  846M 2312M
  0   0  99   0   0   0|   0  3413B|3130B 2555B|   0     0 |  36   127 |0.27 0.24 0.25| 225M 42.6M  846M 2316M

------------------------------------------------------------------------
#client=40 #workers=32 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  92   2   0   1|  78k  274k|   0     0 |   0     0 | 992  1648 |0.31 0.25 0.25| 225M 42.7M  846M 2316M
  0   0  99   0   0   0|   0  2048B|1203B  487B|   0     0 |  24    49 |0.28 0.24 0.25| 226M 42.7M  846M 2316M
 15   7  77   0   0   1|   0  2731B|  84k 1196k|   0     0 | 449   949 |0.42 0.27 0.26| 230M 42.7M  846M 2312M
  5   7  81   0   0   6|   0  7509B| 923k   14M|   0     0 |4320  5042 |0.39 0.27 0.26| 230M 42.7M  846M 2311M
  5   8  81   0   0   5|   0  8875B| 936k   14M|   0     0 |4399  4984 |0.44 0.28 0.26| 230M 42.7M  846M 2311M
  4   8  82   0   0   5|   0  2731B| 920k   14M|   0     0 |4261  5445 |0.40 0.27 0.26| 233M 42.7M  846M 2309M
  5   8  82   0   0   6|   0  3413B| 961k   14M|   0     0 |4651  5666 |0.34 0.26 0.26| 233M 42.7M  846M 2308M
  4   7  83   0   0   5|   0  2731B| 923k   14M|   0     0 |4497  5039 |0.31 0.26 0.26| 231M 42.7M  846M 2311M
  5   7  82   0   0   5|   0    10k| 947k   14M|   0     0 |4489  5363 |0.29 0.25 0.25| 231M 42.7M  846M 2311M
  4   7  83   0   0   6|   0  9557B| 942k   14M|   0     0 |4662  5342 |0.26 0.25 0.25| 231M 42.7M  846M 2311M
  5   7  82   0   0   6|   0  3413B| 970k   14M|   0     0 |4509  5794 |0.24 0.25 0.25| 231M 42.7M  846M 2310M
  5   7  83   0   0   5|   0  2731B| 941k   14M|   0     0 |4599  5397 |0.35 0.27 0.26| 231M 42.7M  846M 2310M
  4   8  83   0   0   5|   0  2731B| 948k   14M|   0     0 |4514  5509 |0.32 0.26 0.26| 232M 42.7M  846M 2309M
  2   2  95   0   0   1|   0  3413B| 258k 3870k|   0     0 |1145  1246 |0.30 0.26 0.26| 226M 42.8M  846M 2316M
  0   0  99   0   0   0|   0  7509B|2405B  974B|   0     0 |  29    55 |0.27 0.26 0.25| 225M 42.8M  846M 2316M
 16   7  76   0   0   1|   0  5461B|2254k  174k|   0     0 | 967  1053 |0.25 0.25 0.25| 230M 42.8M  846M 2312M
  2   3  93   0   0   2|   0  7509B|5844k  437k|   0     0 |2066  2053 |0.21 0.24 0.25| 231M 42.8M  846M 2311M
  2   2  93   0   0   2|   0  4779B|5810k  434k|   0     0 |2227  1897 |0.20 0.24 0.25| 231M 42.8M  846M 2311M
  2   2  93   0   0   3|   0  3413B|5816k  435k|   0     0 |2345  1767 |0.18 0.23 0.25| 231M 42.8M  846M 2311M
  2   2  93   0   0   3|   0  2731B|5795k  433k|   0     0 |1594  1998 |0.16 0.23 0.25| 233M 42.8M  846M 2308M
  2   2  93   0   0   3|   0  2731B|5809k  434k|   0     0 |1785  1922 |0.15 0.23 0.24| 230M 42.8M  846M 2311M
  2   3  92   0   0   3|   0    13k|5778k  432k|   0     0 |1720  1993 |0.13 0.22 0.24| 231M 42.8M  846M 2311M
  2   3  92   0   0   3|   0  3413B|5793k  433k|   0     0 |1825  2007 |0.12 0.21 0.24| 230M 42.8M  846M 2311M
  2   3  92   1   0   3|   0  4779B|5795k  433k|   0     0 |1721  2088 |0.11 0.21 0.24| 231M 42.8M  846M 2311M
  2   3  92   0   0   3|   0  2731B|5816k  435k|   0     0 |1733  2123 |0.10 0.21 0.24| 230M 42.8M  846M 2311M
  3   4  91   0   0   2|   0  2731B|6967k  521k|   0     0 |2100  2316 |0.17 0.22 0.24| 226M 42.8M  846M 2316M
  3   2  95   0   0   0|   0  8875B|2414B 1386B|   0     0 |  47   161 |0.14 0.21 0.24| 245M 42.9M  846M 2296M

------------------------------------------------------------------------
#client=40 #workers=64 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  92   2   0   1|  76k  268k|   0     0 |   0     0 |1025  1676 |0.14 0.21 0.24| 225M 42.9M  846M 2316M
  0   0 100   0   0   0|   0  4779B|1203B  487B|   0     0 |  23    47 |0.12 0.20 0.24| 225M 42.9M  846M 2316M
 15   6  79   0   0   0|   0  3413B|  12k  112k|   0     0 | 128   413 |0.27 0.23 0.25| 230M 42.9M  846M 2312M
  5   8  81   0   0   6|   0  6144B|1026k   15M|   0     0 |4520  5457 |0.25 0.23 0.24| 231M 42.9M  846M 2311M
  5   8  80   0   0   6|   0  6827B|1075k   16M|   0     0 |4484  5806 |0.23 0.23 0.24| 231M 42.9M  846M 2311M
  4   8  81   1   0   6|   0  2731B|1027k   15M|   0     0 |4685  5918 |0.21 0.22 0.24| 231M 42.9M  846M 2311M
  5   6  82   0   0   7|   0  3413B|1005k   15M|   0     0 |4695  5542 |0.26 0.23 0.24| 230M 42.9M  846M 2311M
  5   7  82   0   0   6|   0  9557B|1068k   16M|   0     0 |4505  5824 |0.24 0.23 0.24| 230M 42.9M  846M 2311M
  5   8  80   1   0   7|   0    13k|1013k   15M|   0     0 |4597  5616 |0.22 0.22 0.24| 231M 42.9M  846M 2310M
  5   8  81   0   0   6|   0  2731B|1048k   15M|   0     0 |4543  5540 |0.20 0.22 0.24| 231M 42.9M  846M 2310M
  4   8  82   0   0   6|   0  2731B|1097k   16M|   0     0 |4641  5676 |0.27 0.23 0.24| 232M 42.9M  846M 2310M
  4   8  82   0   0   6|   0  6827B|1093k   16M|   0     0 |4398  5795 |0.22 0.23 0.24| 231M 42.9M  846M 2310M
  4   8  81   0   0   6|   0    17k|1077k   16M|   0     0 |4387  5744 |0.37 0.26 0.25| 231M 42.9M  846M 2310M
  2   2  94   0   0   2|   0  2731B| 358k 5385k|   0     0 |1612  1905 |0.34 0.25 0.25| 225M 42.9M  846M 2316M
  0   0  99   0   0   0|   0  8192B|2405B  974B|   0     0 |  27    47 |0.31 0.25 0.25| 225M 42.9M  846M 2316M
 16   6  77   0   0   0|   0  4096B|1116k   89k|   0     0 | 346   644 |0.28 0.24 0.25| 230M 42.9M  846M 2312M
  1   3  94   0   0   2|   0  6144B|5846k  437k|   0     0 |1130  1520 |0.24 0.23 0.24| 230M 42.9M  846M 2311M
  2   2  94   0   0   2|   0  7509B|5861k  438k|   0     0 |1314  1501 |0.22 0.23 0.24| 230M 42.9M  846M 2311M
  2   2  94   0   0   2|   0  9557B|5843k  437k|   0     0 |1085  1589 |0.20 0.23 0.24| 231M 43.0M  846M 2311M
  2   2  93   1   0   3|   0  4779B|5875k  439k|   0     0 |1134  1509 |0.19 0.22 0.24| 230M 43.0M  846M 2311M
  2   2  95   0   0   2|   0  3413B|5825k  436k|   0     0 |1552  1448 |0.17 0.22 0.24| 231M 43.0M  846M 2310M
  2   2  94   0   0   2|   0  8192B|5782k  432k|   0     0 |1238  1439 |0.14 0.21 0.23| 231M 43.0M  846M 2310M
  1   2  94   1   0   2|   0  3413B|5801k  433k|   0     0 |1183  1495 |0.13 0.21 0.23| 231M 43.0M  846M 2310M
  2   2  94   0   0   2|   0  2731B|5815k  435k|   0     0 |1673  1456 |0.12 0.20 0.23| 231M 43.0M  846M 2310M
  2   3  93   0   0   2|   0  5461B|5850k  437k|   0     0 |1280  1514 |0.11 0.20 0.23| 231M 43.0M  846M 2310M
  2   2  93   0   0   3|   0  2731B|6302k  471k|   0     0 |1023  1690 |0.34 0.25 0.25| 231M 43.0M  846M 2311M
  1   1  97   0   0   1|   0  3413B|1727k  130k|   0     0 | 466   511 |0.44 0.27 0.25| 225M 43.0M  846M 2316M

------------------------------------------------------------------------
#client=48 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  92   2   0   1|  75k  262k|   0     0 |   0     0 |1052  1701 |0.48 0.28 0.26| 225M 43.0M  846M 2316M
  0   0  99   0   0   0|   0  2731B|2405B  974B|   0     0 |  30    63 |0.44 0.28 0.26| 225M 43.0M  846M 2316M
 17   5  78   0   0   0|   0  6144B|  40k  540k|   0     0 | 328   605 |0.41 0.27 0.26| 230M 43.0M  846M 2311M
  3   4  90   0   0   3|   0  7509B| 506k 7647k|   0     0 |2936  4128 |0.38 0.27 0.25| 231M 43.0M  846M 2310M
  2   4  91   0   0   2|   0  6827B| 521k 7866k|   0     0 |2968  3762 |0.35 0.26 0.25| 231M 43.0M  846M 2310M
  3   4  90   0   0   3|   0  4096B| 526k 7945k|   0     0 |3261  3842 |0.37 0.27 0.26| 231M 43.1M  846M 2310M
  3   4  90   0   0   3|   0  2731B| 520k 7848k|   0     0 |3075  3859 |0.34 0.27 0.25| 231M 43.1M  846M 2310M
  3   4  91   0   0   2|   0  4779B| 518k 7849k|   0     0 |3046  3671 |0.39 0.28 0.26| 231M 43.1M  846M 2310M
  2   4  90   0   0   3|   0  8192B| 508k 7669k|   0     0 |2829  3752 |0.36 0.27 0.26| 231M 43.1M  846M 2310M
  3   4  90   0   0   3|   0  8192B| 527k 7959k|   0     0 |3171  4003 |0.41 0.29 0.26| 231M 43.1M  846M 2310M
  3   4  89   0   0   3|   0  2731B| 523k 7905k|   0     0 |2905  4082 |0.35 0.28 0.26| 231M 43.1M  846M 2310M
  2   4  90   0   0   4|   0  4096B| 527k 7956k|   0     0 |3068  3967 |0.32 0.27 0.26| 231M 43.1M  846M 2310M
  3   4  89   0   0   4|   0  7509B| 520k 7863k|   0     0 |2743  3862 |0.30 0.27 0.26| 231M 43.1M  846M 2310M
  1   2  95   0   0   2|   0  3413B| 240k 3573k|   0     0 |1136  1247 |0.27 0.26 0.25| 225M 43.1M  846M 2316M
  0   0  99   0   0   0|   0  8192B|2466B 1008B|   0     0 |  28    53 |0.25 0.26 0.25| 227M 43.1M  846M 2314M
 16   6  77   0   0   1|   0    10k|1635k  128k|   0     0 | 692  1174 |0.21 0.25 0.25| 229M 43.1M  846M 2311M
  2   3  93   0   0   2|   0  2731B|6053k  453k|   0     0 |2447  3020 |0.19 0.24 0.25| 230M 43.1M  846M 2311M
  2   3  92   0   0   2|   0  3413B|6082k  455k|   0     0 |2252  3084 |0.18 0.24 0.25| 230M 43.1M  846M 2311M
  2   3  93   0   0   2|   0  3413B|6077k  454k|   0     0 |2377  3022 |0.32 0.27 0.26| 232M 43.2M  846M 2309M
  3   3  91   0   0   3|   0  2731B|6067k  454k|   0     0 |2287  2993 |0.30 0.26 0.25| 230M 43.2M  846M 2311M
  2   3  91   0   0   3|   0    11k|6078k  454k|   0     0 |2193  3001 |0.25 0.25 0.25| 230M 43.2M  846M 2311M
  3   4  91   0   0   2|   0  5461B|6057k  453k|   0     0 |2238  3104 |0.23 0.25 0.25| 231M 43.2M  846M 2310M
  3   3  91   0   0   3|   0  2731B|6082k  455k|   0     0 |2292  3007 |0.21 0.25 0.25| 233M 43.2M  846M 2308M
  3   3  93   0   0   2|   0  3413B|6088k  455k|   0     0 |2344  2928 |0.20 0.24 0.25| 231M 43.2M  846M 2310M
  2   3  92   0   0   3|   0  2731B|6064k  454k|   0     0 |2271  2928 |0.18 0.24 0.25| 231M 43.2M  846M 2310M
  3   3  90   0   0   3|   0  4779B|7023k  525k|   0     0 |2472  3005 |0.15 0.23 0.24| 231M 43.2M  846M 2310M
  1   1  98   0   0   0|   0  8875B| 795k   61k|   0     0 | 291   354 |0.14 0.22 0.24| 225M 43.2M  846M 2315M

------------------------------------------------------------------------
#client=48 #workers=32 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  92   2   0   1|  73k  257k|   0     0 |   0     0 |1074  1723 |0.29 0.25 0.25| 225M 43.2M  846M 2316M
  0   0  99   0   0   0|   0  2048B|2435B  992B|   0     0 |  24    57 |0.27 0.25 0.25| 225M 43.2M  846M 2316M
 15   6  79   0   0   0|   0  6827B|  33k  449k|   0     0 | 220   507 |0.24 0.25 0.25| 230M 43.3M  846M 2311M
  4   7  83   0   0   6|   0  5461B| 962k   14M|   0     0 |4367  5082 |0.28 0.25 0.25| 230M 43.3M  846M 2310M
  4   8  82   0   0   6|   0  9557B| 977k   14M|   0     0 |4496  5328 |0.26 0.25 0.25| 231M 43.3M  846M 2310M
  5   8  82   0   0   5|   0  6144B| 967k   14M|   0     0 |4414  4950 |0.24 0.25 0.25| 231M 43.3M  846M 2310M
  5   7  82   0   0   6|   0  2731B| 961k   14M|   0     0 |4473  5193 |0.22 0.24 0.25| 231M 43.3M  846M 2310M
  6   8  81   0   0   5|   0  4779B| 982k   15M|   0     0 |4651  5056 |0.20 0.24 0.25| 231M 43.3M  846M 2310M
  5   8  81   0   0   6|   0  8875B|1003k   15M|   0     0 |4747  5392 |0.17 0.23 0.24| 231M 43.3M  846M 2309M
  4   7  82   0   0   7|   0  2731B|1027k   15M|   0     0 |4545  6198 |0.24 0.24 0.25| 231M 43.3M  846M 2309M
  5   7  82   0   0   6|   0  6827B|1024k   15M|   0     0 |4342  5897 |0.22 0.24 0.25| 234M 43.3M  846M 2307M
  4   7  82   0   0   6|   0  2731B|1014k   15M|   0     0 |4464  5901 |0.28 0.25 0.25| 231M 43.3M  846M 2309M
  5   8  82   0   0   6|   0  4779B|1021k   15M|   0     0 |4642  6150 |0.26 0.25 0.25| 232M 43.3M  846M 2309M
  2   2  94   0   0   2|   0  8875B| 367k 5498k|   0     0 |1455  2039 |0.22 0.24 0.25| 226M 43.3M  846M 2315M
  0   0  99   0   0   0|   0  2731B|2405B  974B|   0     0 |  24    58 |0.20 0.23 0.24| 226M 43.4M  846M 2315M
 16   7  76   0   0   1|   0  6144B|2145k  166k|   0     0 | 765  1055 |0.34 0.26 0.25| 230M 43.4M  846M 2310M
  2   2  94   0   0   1|   0  6827B|6119k  458k|   0     0 |2157  2027 |0.32 0.26 0.25| 231M 43.4M  846M 2310M
  2   3  93   0   0   2|   0  2731B|6116k  457k|   0     0 |1705  2224 |0.29 0.25 0.25| 231M 43.4M  846M 2310M
  2   3  93   0   0   2|   0  6827B|6137k  459k|   0     0 |1708  2207 |0.25 0.24 0.25| 231M 43.4M  846M 2310M
  2   3  93   0   0   2|   0  6144B|6152k  460k|   0     0 |1925  2044 |0.23 0.24 0.25| 231M 43.4M  846M 2310M
  2   2  93   0   0   3|   0    14k|6082k  454k|   0     0 |1868  2013 |0.21 0.24 0.25| 231M 43.4M  846M 2310M
  2   3  92   0   0   2|   0  2731B|6106k  457k|   0     0 |1824  2178 |0.19 0.23 0.24| 231M 43.4M  846M 2309M
  1   3  94   0   0   2|   0  7509B|6077k  454k|   0     0 |2109  2097 |0.17 0.23 0.24| 231M 43.4M  846M 2309M
  2   3  93   0   0   2|   0  2731B|6076k  454k|   0     0 |1902  2192 |0.15 0.22 0.24| 233M 43.4M  846M 2307M
  2   3  93   0   0   2|   0  2731B|6121k  457k|   0     0 |1993  2041 |0.14 0.22 0.24| 231M 43.4M  846M 2310M
  3   3  92   0   0   2|   0  5461B|7336k  549k|   0     0 |2338  2117 |0.12 0.21 0.24| 229M 43.4M  846M 2311M
  2   1  97   0   0   0|   0  6827B|3735B 1926B|   0     0 |  55   213 |0.11 0.21 0.23| 239M 43.4M  846M 2301M

------------------------------------------------------------------------
#client=48 #workers=64 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  92   2   0   1|  72k  252k|   0     0 |   0     0 |1104  1750 |0.27 0.24 0.24| 225M 43.4M  846M 2315M
  0   0  99   0   0   0|   0  4779B|2488B 1026B|   0     0 |  24    55 |0.24 0.23 0.24| 225M 43.4M  846M 2315M
 16   6  78   0   0   0|   0  2731B|  41k  558k|   0     0 | 225   540 |0.22 0.23 0.24| 230M 43.5M  846M 2311M
  6   8  79   0   0   7|   0  6144B|1148k   17M|   0     0 |4439  5690 |0.34 0.26 0.25| 231M 43.5M  846M 2310M
  5   7  82   0   0   6|   0  5461B|1214k   18M|   0     0 |4003  6161 |0.32 0.25 0.25| 231M 43.5M  846M 2310M
  5   8  80   0   0   7|   0  7509B|1206k   18M|   0     0 |4427  6639 |0.29 0.25 0.25| 233M 43.5M  846M 2307M
  5   8  79   0   0   7|   0  2731B|1206k   18M|   0     0 |4037  6295 |0.35 0.26 0.25| 231M 43.5M  846M 2309M
  6   8  79   0   0   7|   0    11k|1223k   18M|   0     0 |4087  6205 |0.32 0.25 0.25| 231M 43.5M  846M 2309M
  5   7  79   0   0   8|   0  8192B|1226k   18M|   0     0 |4316  6553 |0.49 0.30 0.26| 231M 43.5M  846M 2309M
  5   9  79   0   0   7|   0  2731B|1211k   18M|   0     0 |4297  6551 |0.45 0.29 0.26| 232M 43.5M  846M 2309M
  6   8  80   0   0   7|   0  2731B|1227k   18M|   0     0 |4123  6623 |0.41 0.29 0.26| 234M 43.5M  846M 2307M
  5   9  79   0   0   7|   0  3413B|1216k   18M|   0     0 |4096  6407 |0.46 0.30 0.27| 231M 43.5M  846M 2309M
  5   7  81   1   0   7|   0  4779B|1217k   18M|   0     0 |4157  6314 |0.42 0.29 0.26| 232M 43.5M  846M 2309M
  2   3  93   0   0   2|   0  3413B| 397k 5960k|   0     0 |1518  1881 |0.36 0.28 0.26| 226M 43.6M  846M 2315M
  0   0 100   0   0   0|   0  8875B|2405B  974B|   0     0 |  23    49 |0.33 0.28 0.26| 226M 43.6M  846M 2315M
 17   6  77   0   0   1|   0  6144B|1350k  107k|   0     0 | 490   646 |0.54 0.32 0.27| 230M 43.6M  846M 2311M
  2   3  93   0   0   2|   0  2731B|6130k  458k|   0     0 |1195  1562 |0.50 0.32 0.27| 233M 43.6M  846M 2308M
  2   3  94   0   0   2|   0  3413B|6122k  458k|   0     0 |1259  1552 |0.46 0.31 0.27| 230M 43.6M  846M 2310M
